"","NT","NT","NT","T","T","T","T","T","T","T","T","T","T"
"SCARNA11",0,30.4162923321115,0,0,0,0,0,0,0,0.72242930858556,0,0,0
"SCARNA12",189.225481487391,260.711077132384,10.4275965311949,24.3700229970738,2.2748736340924,0,0,0,0,0,0,126.098732465899,189.225481487391
"SCARNA13",74.3385820129036,334.579215653227,2.84388996305315,0,16.3790901654653,0,0,0,6.54355619602227,0.72242930858556,0,0,74.3385820129036
"SCARNA16",0,44.9002410616884,0,3.48143185672483,1.36492418045544,0,0,0,0,0,0,45.7281117733482,0
"SCARNA17",36.0429488547411,0,2.84388996305315,0,11.374368170462,147.961331165108,0,0,23.6921862269772,36.8438947378636,1.03924916338809,142.727136747117,36.0429488547411
"SCARNA2",796.323901259437,228.846389927315,0,257.625957397637,32.7581803309305,10.2249700398652,0,0,18.502469243925,0,0,162.126941741871,796.323901259437
"SCARNA21",36.0429488547411,4.34518461887307,0,0,0,0,0,0,3.38459803242531,0,0,4.15710107030438,36.0429488547411
"SCARNA22",2.25268430342132,0,0,0,0,0,0.469013259383656,0,0,0,0,0,2.25268430342132
"SCARNA23",4.50536860684264,0,0,0,0,0,0,0,0.676919606485062,0,0,0,4.50536860684264
"SCARNA3",9.01073721368528,2.89678974591538,0,0,0.45497472681848,0,0,0,0,0,0,2.77140071353625,9.01073721368528
"SCARNA4",5.6317107585533,0,0,3.48143185672483,0,0.601468825874421,0.469013259383656,0,0,0,1.03924916338809,5.5428014270725,5.6317107585533
"SCARNA5",538.391548517696,735.784595462507,0,6.96286371344966,0,0,0,0,1.80511895062683,0,0,20.7855053515219,538.391548517696
"SCARNA6",77.7176084680356,86.9036923774615,0,0,0,0,0,0,0.676919606485062,0,0,6.92850178384063,77.7176084680356
"SCARNA7",2943.13204241996,609.774241515188,0,0,0,16.8411271244838,0.938026518767311,2.05924404793845,46.0305332409842,1.44485861717112,0,744.121091584484,2943.13204241996
"SCARNA9",24.7795273376345,0,3.317871623562,24.3700229970738,0,0.601468825874421,0,4.11848809587691,32.2665012424546,0,0,26.3283067785944,24.7795273376345
"SCART1",11.2634215171066,43.4518461887307,0.473981660508858,10.4442955701745,5.91467144864024,70.9733214531817,0,2.05924404793845,31.5895816359696,5.05700516009892,109.640786737443,18.0141046379856,11.2634215171066
"SCCPDH",1459.73942861702,260.711077132384,53.0859459769921,45.2586141374228,399.012835419807,83.0026979706701,95.6787049142657,210.042892889722,1.57947908179848,203.002635712542,176.672357775975,80.3706206925513,1459.73942861702
"SCD",759.154610252985,4280.00684958998,252.158243390712,59.1843415643221,3856.82075924025,16159.0614759422,414.138708035768,545.69967270369,1289.9831300917,7360.10979586969,5691.96766787656,1884.55248520465,759.154610252985
"SCD5",40.5483174615838,27.5195025861961,33.17871623562,104.442955701745,6.8246209022772,2.40587530349768,4.69013259383656,2.05924404793845,396.674889400246,59.9616326126015,4.6766212352464,41.5710107030438,40.5483174615838
"SCFD1",4.50536860684264,88.3520872504192,154.044039665379,0,241.136605213794,6.01468825874421,182.915171159626,0,483.771878767991,0.72242930858556,352.305466388562,47.1138121301163,4.50536860684264
"SCFD2",91.2337142885635,4.34518461887307,82.4728089285412,6.96286371344966,23.658685794561,4.81175060699537,0.469013259383656,2.05924404793845,0.676919606485062,11.558868937369,16.1083620325154,48.4995124868844,91.2337142885635
"SCG2",0,0,0,6.96286371344966,0,0,9.84927844705677,0,1.12819934414177,3.6121465429278,0,6.92850178384063,0
"SCG3",2.25268430342132,0,0.947963321017715,0,0,0,0,0,3.83587777008202,0.72242930858556,0.519624581694044,1.38570035676813,2.25268430342132
"SCG5",1.12634215171066,0,6.16176158661515,0,0.90994945363696,0,4.2211193344529,0,3.83587777008202,0,4.15699665355235,1.38570035676813,1.12634215171066
"SCGB2A1",0,0,0,0,1.81989890727392,0,0,0,0.225639868828354,0,0,0,0
"SCGB2B2",6.75805291026396,21.7259230943654,0,10.4442955701745,4.09477254136632,87.212979751791,7.03519889075483,0,2.70767842594025,23.8401671833235,1.03924916338809,1.38570035676813,6.75805291026396
"SCGB3A1",0,0,0,0,138.312316952818,0,0.469013259383656,0,0,0,0,2.77140071353625,0
"SCGB3A2",3.37902645513198,1.44839487295769,2.36990830254429,3.48143185672483,3.18482308772936,5.41321943286979,1.40703977815097,0,4.96407711422379,5.77943446868448,13.5102391240452,15.2427039244494,3.37902645513198
"SCGN",0,5.79357949183077,0,0,6.36964617545872,0,0,0,16.2460705556415,0,51.9624581694044,0,0
"SCHIP1",12.3897636688173,0,437.959054310185,0,0,64.357164368563,14.0703977815097,2.05924404793845,105.825098480498,83.0793704873394,2.07849832677618,26.3283067785944,12.3897636688173
"SCHLAP1",5.6317107585533,5.79357949183077,1.42194498152657,10.4442955701745,0,0,0.938026518767311,0,1.35383921297012,0,0.519624581694044,1.38570035676813,5.6317107585533
"SCIMP",92.3600564402741,0,6.16176158661515,0,2.72984836091088,5.41321943286979,4.2211193344529,2.05924404793845,9.70251435961922,0.72242930858556,4.6766212352464,9.69990249737688,92.3600564402741
"SCIN",12.3897636688173,7.24197436478846,168.737471141153,17.4071592836241,1.36492418045544,225.550809702908,6.56618563137118,2.05924404793845,60.6971247148272,65.0186377727004,2.07849832677618,19.3998049947538,12.3897636688173
"SCLT1",1.12634215171066,5.79357949183077,116.599488485179,156.664433552617,18.1989890727392,0.601468825874421,0.469013259383656,0,19.6306685880668,0.72242930858556,3.11774749016427,41.5710107030438,1.12634215171066
"SCLY",19.1478165790812,10.1387641107038,5.68777992610629,104.442955701745,191.54435999058,1.80440647762326,77.3871877983032,76.1920297737228,24.8203855711189,156.767159963067,492.08447886426,42.9567110598119,19.1478165790812
"SCMH1",66.454186950929,27.5195025861961,24.6470463464606,45.2586141374228,128.75784768963,329.604916579183,201.675701534972,273.879458375814,72.8816776315583,11.558868937369,13.5102391240452,22.17120570829,66.454186950929
"SCML1",117.139583777909,5.79357949183077,39.3404778222352,0,190.179435810125,86.0100421000422,35.6450077131578,107.0806904928,71.7534782874166,3.6121465429278,352.305466388562,138.570035676813,117.139583777909
"SCML2",12.3897636688173,0,0,0,60.5116386668578,0,0,0,34.5228999307382,0,63.9138235483675,5.5428014270725,12.3897636688173
"SCML4",0,7.24197436478846,11.8495415127214,0,2.2748736340924,0,9.38026518767311,2.05924404793845,0.902559475313416,0,0,6.92850178384063,0
"SCN11A",0,0,6.16176158661515,0,0,0,0,0,15.3435110803281,0,5.71587039863449,0,0
"SCN1A",172.330349211731,0,0,3.48143185672483,0,0,0,0,43.0972149462156,11.558868937369,4.6766212352464,41.5710107030438,172.330349211731
"SCN1B",33.7902645513198,0,2.36990830254429,20.888591140349,17.7440143459207,131.120204040624,10.3182917064404,0,0.225639868828354,2.16728792575668,0,6.92850178384063,33.7902645513198
"SCN2A",0,0,0,38.2957504239731,1.81989890727392,0,0,0,5.4153568518805,0,0.519624581694044,0,0
"SCN2B",0,5.79357949183077,1.89592664203543,0,1.36492418045544,0.601468825874421,0,0,0.676919606485062,0.72242930858556,1.03924916338809,1.38570035676813,0
"SCN3A",0,0,0,3.48143185672483,0.45497472681848,0,2.81407955630193,0,3.61023790125366,0,0,0,0
"SCN3B",13.5161058205279,30.4162923321115,0,3.48143185672483,0.90994945363696,0.601468825874421,4.2211193344529,0,10.3794339661043,0.72242930858556,0.519624581694044,22.17120570829,13.5161058205279
"SCN4A",1.12634215171066,18.82913334845,14.6934314757746,0,1.36492418045544,0,4.2211193344529,0,0,11.558868937369,31.6970994833367,2.77140071353625,1.12634215171066
"SCN4B",0,10.1387641107038,20.8551930623897,0,0,0,0,0,0,5.05700516009892,3.11774749016427,0,0
"SCN5A",0,0,17.0633397783189,0,0,0,15.4774375596606,0,11.5076333102461,0,11.951365378963,5.5428014270725,0
"SCN7A",25.9058694893452,2.89678974591538,0,0,0.45497472681848,0,0,35.0071488149537,85.9687900236029,0,0,16.6284042812175,25.9058694893452
"SCN8A",34.9166067030305,0,0,24.3700229970738,0.45497472681848,218.333183792415,3.75210607506924,0,27.9793437347159,296.19601652008,1.55887374508213,243.88326279119,34.9166067030305
"SCN9A",118.265925929619,289.678974591538,0.473981660508858,107.92438755847,12.284317624099,0.601468825874421,1.87605303753462,10.2962202396923,35.4254594060516,26.7298844176657,19.2261095226796,5.5428014270725,118.265925929619
"SCNM1",2.25268430342132,105.732825725911,90.5304971571918,3.48143185672483,183.354814907847,66.1615708461863,304.858618599376,65.8958095340305,208.491238797399,14.4485861717112,41.5699665355235,19.3998049947538,2.25268430342132
"SCNN1A",38.2956331581624,4.34518461887307,6.16176158661515,17.4071592836241,5.91467144864024,0,2.34506629691828,59.7180773902151,20.0819483257235,9.39158101161228,4.6766212352464,5.5428014270725,38.2956331581624
"SCNN1B",0,0,0.473981660508858,0,0,0,0.469013259383656,0,0,0.72242930858556,0,4.15710107030438,0
"SCNN1D",4.50536860684264,0,11.8495415127214,10.4442955701745,29.1183825163827,27.6675659902234,824.99432325585,6.17773214381536,0.225639868828354,3.6121465429278,150.691128691273,0,4.50536860684264
"SCNN1G",1.12634215171066,0,0.947963321017715,0,0.45497472681848,0.601468825874421,0,0,1.35383921297012,0,0.519624581694044,5.5428014270725,1.12634215171066
"SCO1",1669.2390688352,13.0355538566192,1.89592664203543,292.440275964886,67.7912342959535,0.601468825874421,8.4422386689058,4.11848809587691,164.040184638213,259.352121782216,62.8745743849794,91.4562235466963,1669.2390688352
"SCOC",16.8951322756599,2.89678974591538,216.135637192039,52.2214778508724,2.2748736340924,1.80440647762326,16.8844773378116,8.23697619175381,11.2819934414177,320.758613011989,495.721850936118,42.9567110598119,16.8951322756599
"SCOC-AS1",0,0,0,0,0,0,0.469013259383656,0,0,15.1710154802968,8.83361788879875,0,0
"SCP2",1011.45525223617,3279.16599237621,617.124121982533,31.3328867105235,648.793960443152,1770.12275454842,1636.38726198957,2075.71800032196,1001.16409799141,1719.38175443363,429.729529060975,92.8419239034644,1011.45525223617
"SCPEP1",278.206511472533,351.959954128719,31.7567712540935,27.8514548537986,281.174381173821,30.073441293721,15.4774375596606,59.7180773902151,78.5226743522672,41.1784705893769,48.8447106792402,26.3283067785944,278.206511472533
"SCRG1",2.25268430342132,49.2454256805615,0.947963321017715,10.4442955701745,1.36492418045544,3.0073441293721,1.40703977815097,26.7701726231999,2.03075881945519,7.94672239444116,2.07849832677618,16.6284042812175,2.25268430342132
"SCRIB",32.6639223996091,30.4162923321115,112.807635201108,52.2214778508724,648.338985716334,0,377.086660544459,218.279869081476,45.1279737656708,396.613690413473,182.907852756304,81.7563210493194,32.6639223996091
"SCRN1",1.12634215171066,207.12046683295,4298.06569749432,34.8143185672483,199.733905073313,11.427907691614,140.703977815097,0,65.661201829051,0,0,56.8137146274932,1.12634215171066
"SCRN2",108.128846564223,10.1387641107038,15.1674131362834,90.5172282748456,156.966280752376,61.3498202391909,102.244890545637,564.232869135136,0.902559475313416,224.675514970109,11.431740797269,36.0282092759713,108.128846564223
"SCRN3",140.792768963833,11.5871589836615,184.852847598455,100.96152384502,43.6775737745741,9.02203238811631,249.515053992105,0,43.322854815044,0,15.0691128691273,6.92850178384063,140.792768963833
"SCRT1",0,0,0,0,0.45497472681848,0,0.938026518767311,0,0,0,0,2.77140071353625,0
"SCT",1.12634215171066,0,0,0,0,0,0,0,9.70251435961922,0,0,0,1.12634215171066
"SCTR",0,0,1.42194498152657,20.888591140349,0.45497472681848,27.0660971643489,15.008424300277,0,153.660750672109,2.16728792575668,1.03924916338809,2.77140071353625,0
"SCUBE1",6.75805291026396,0,2.36990830254429,38.2957504239731,30.4833066968381,0,8.91125192828945,0,5.4153568518805,7.2242930858556,7.27474414371662,48.4995124868844,6.75805291026396
"SCUBE2",19.1478165790812,0,21.8031563834075,0,89.1750464564221,6.01468825874421,0.938026518767311,0,7.22047580250733,29.619601652008,31.6970994833367,11.085602854145,19.1478165790812
"SCUBE3",28.1585537927665,0,32.7047345751112,0,3.18482308772936,6.61615708461863,0.938026518767311,0,30.2357424229994,0,13.5102391240452,30.4854078488988,28.1585537927665
"SCX",0,0,50.7160376744478,0,6.36964617545872,0,21.5746099316482,0,4.06151763891037,0,9.3532424704928,2.77140071353625,0
"SCYL1",451.663202835975,1177.5450317146,48.8201110324123,111.405819415195,33.6681297845675,624.926110083523,359.733169947264,13201.8135913334,191.568248635273,304.142738914521,61.3157006398972,34.6425089192031,451.663202835975
"SCYL2",27.0322116410558,2711.3952021768,227.985178704761,170.590160979517,1.81989890727392,310.959382977076,211.524979982029,47.3626131025844,106.502018086983,72.9653601671416,656.805471261272,277.140071353625,27.0322116410558
"SCYL3",359.303146395701,141.942697549854,44.5542760878326,17.4071592836241,57.7817903059469,34.283723074842,80.6702806139888,63.836565486092,12.1845529167311,69.3532136242138,49.8839598426283,72.0564185519425,359.303146395701
"SDAD1",150.929848329228,4.34518461887307,18.9592664203543,194.96018397659,70.5210826568644,0,58.1576441635733,8.23697619175381,211.198917223339,2.16728792575668,0,24.9426064218263,150.929848329228
"SDC1",1350.48423990108,4111.99304432689,604.326617148794,584.880551929771,353.970337464777,1972.8177488681,766.836679092277,9027.72590616218,140.799278148893,1683.26028900436,1214.88227200068,345.039388835263,1350.48423990108
"SDC2",119.39226808133,13583.0471185972,115.651525164161,396.883231666631,1705.70025084248,219.536121444164,648.176324468212,4054.65153039081,247.075656367048,2282.15418582179,371.011951329548,1042.04666828963,119.39226808133
"SDC3",5.6317107585533,163.668620644219,164.471636196574,31.3328867105235,136.947392772362,418.020833982722,1009.78554745301,325.360559574276,98.6046226779907,10.1140103201978,351.785841806868,11.085602854145,5.6317107585533
"SDC4",3085.0511535355,14.4839487295769,2.84388996305315,20.888591140349,175.165269825115,1949.96193348487,153.836349077839,971.96319062695,692.488757434218,2894.05181019376,208.369457259312,328.410984554046,3085.0511535355
"SDCBP",10.1370793653959,11.5871589836615,546.500854566713,118.368683128644,1080.11000146707,48.1175060699537,1173.00216171852,654.839607244428,165.168383982355,350.378214663997,2.59812290847022,162.126941741871,10.1370793653959
"SDCBP2",19.1478165790812,24.6227128402808,4.26583494457972,0,14.5591912581914,0,2.81407955630193,677.491291771751,44.2254142903574,0,24.4223553396201,1.38570035676813,19.1478165790812
"SDCBP2-AS1",13.5161058205279,23.1743179673231,0.947963321017715,0,15.4691407118283,15.0367206468605,28.609808822403,22.651684527323,16.6973502932982,0,20.2653586860677,23.5569060650581,13.5161058205279
"SDCCAG8",305.238723113589,8.69036923774615,14.2194498152657,45.2586141374228,101.004389353703,24.6602218608513,31.4238883787049,1311.73845853679,38.3587777008202,8.66915170302672,74.3063151822483,78.9849203357832,305.238723113589
"SDE2",2768.5490089048,231.743179673231,10.4275965311949,13.9257274268993,175.165269825115,0.601468825874421,34.2379679350069,558.055136991321,45.5792535033275,9.39158101161228,12.9906145423511,133.02723424974,2768.5490089048
"SDF2",41.6746596132944,320.09526692365,583.945405746913,31.3328867105235,1.81989890727392,210.514089056047,991.963043596431,253.28701789643,22.338347014007,15.8934447888823,41.5699665355235,0,41.6746596132944
"SDF2L1",13.5161058205279,28.9678974591538,0,0,3.63979781454784,1.20293765174884,687.573438256439,0,0,0.72242930858556,0.519624581694044,4.15710107030438,13.5161058205279
"SDF4",996.812804263934,951.595431533203,362.121988628767,219.330206973664,443.145383921199,139.540767602866,470.88931242119,86.488250013415,101.763580841588,21.6728792575668,566.390794046508,175.983945309552,996.812804263934
"SDHA",2185.10377431868,2789.60852531651,81.0508639470147,87.0357964181207,0.90994945363696,741.009593477286,375.210607506924,675.432047723813,56.8612469447452,907.371211583464,485.848983883931,264.668768142712,2185.10377431868
"SDHAF1",0,17.3807384754923,14.2194498152657,13.9257274268993,45.9524474086665,0.601468825874421,0.938026518767311,8.23697619175381,0.225639868828354,0,43.6484648622997,8.31420214060875,0
"SDHAF2",12.3897636688173,705.368303130396,47.8721477113946,17.4071592836241,282.539305354276,308.553507673578,46.4323126789819,18.5331964314461,24.8203855711189,39.7336119722058,338.275602682823,27.7140071353625,12.3897636688173
"SDHAF3",155.435216936071,0,0,13.9257274268993,41.8576748673001,63.7556955426886,63.3167900167935,8.23697619175381,25.497305177604,0.72242930858556,50.4035844243223,8.31420214060875,155.435216936071
"SDHAF4",2.25268430342132,36.2098718239423,50.2420560139389,6.96286371344966,5.00472199500328,7.21762591049305,5.15914585322021,18.5331964314461,5.4153568518805,81.6345118701683,2.07849832677618,20.7855053515219,2.25268430342132
"SDHAP1",19.1478165790812,1.44839487295769,37.9185328407086,3.48143185672483,0,21.0514089056047,3.75210607506924,113.258422636615,88.9021083183715,14.4485861717112,13.5102391240452,69.2850178384063,19.1478165790812
"SDHAP2",3.37902645513198,1.44839487295769,31.2827895935846,3.48143185672483,1.81989890727392,16.2396582986094,31.4238883787049,26.7701726231999,26.6255045217458,31.0644602691791,12.9906145423511,24.9426064218263,3.37902645513198
"SDHB",487.706151690716,172.358989881965,144.090424794693,38.2957504239731,346.690741835682,1.20293765174884,340.03461305315,1272.61282162596,37.9074979631635,103.307391127735,27.5401028297844,11.085602854145,487.706151690716
"SDHC",43.9273439167157,1950.98789387401,894.403393380214,69.6286371344966,1767.57681368979,305.546163544206,2438.39993553562,757.801809641351,249.332055055331,99.6952445848073,964.94284820584,270.211569569785,43.9273439167157
"SDHD",48.4327125235584,551.83844659688,66.8314141317489,121.850114985369,18.1989890727392,148.562799990982,500.43714776236,35.0071488149537,201.947682601377,10.8364396287834,11.951365378963,42.9567110598119,48.4327125235584
"SDK1",3.37902645513198,28.9678974591538,3.79185328407086,379.476072383006,5.91467144864024,250.812500389633,23.4506629691828,0,74.9124364510135,8.66915170302672,633.941989666734,181.526746736624,3.37902645513198
"SDK2",0,17.3807384754923,3.79185328407086,34.8143185672483,21.3838121604686,12.0293765174884,0,0,23.4665463581488,23.8401671833235,0,6.92850178384063,0
"SDR16C5",0,0,0,0,61.4215881204948,0,0,0,0,0,0,1.38570035676813,0
"SDR39U1",0,15.9323436025346,787.283538105213,0,233.857009584699,1.20293765174884,302.982565561841,12.3554642876307,400.510767170328,294.028728594323,4.15699665355235,16.6284042812175,0
"SDR42E1",6.75805291026396,692.332749273776,0,135.775842412268,1.36492418045544,0,0,2.05924404793845,10.830713703761,1.44485861717112,0.519624581694044,2.77140071353625,6.75805291026396
"SDS",4048.07369324811,2715.74038679567,3.79185328407086,45.2586141374228,6.36964617545872,350.054856658913,92.8646253579638,4040.23682205524,21.661427407522,1.44485861717112,3.11774749016427,27.7140071353625,4048.07369324811
"SDSL",13.5161058205279,357.75353362055,0.473981660508858,10.4442955701745,4.09477254136632,4.81175060699537,2.81407955630193,236.813065512922,85.9687900236029,0,2.07849832677618,9.69990249737688,13.5161058205279
"SEC11A",290.59627514135,1094.98652395601,185.800810919472,6.96286371344966,555.069166718545,246.602218608513,303.920592080609,1066.68841683212,284.306234723726,39.0111826636203,464.024751452782,55.428014270725,290.59627514135
"SEC11C",111.507873019355,1.44839487295769,22.7511197044252,0,174.255320371478,8.42056356224189,21.5746099316482,0,3.61023790125366,3.6121465429278,129.386520841817,20.7855053515219,111.507873019355
"SEC13",5.6317107585533,1.44839487295769,186.274792579981,0,0.90994945363696,16.2396582986094,183.853197678393,63.836565486092,66.3381214355361,6.50186377727004,270.204782480903,45.7281117733482,5.6317107585533
"SEC14L1",29.2848959444772,761.855703175746,188.644700882525,369.031776812832,748.433425616399,26.4646283384745,738.226870269874,257.405505992307,233.988543975003,722.42930858556,202.133962278983,207.855053515219,29.2848959444772
"SEC14L1P1",5.6317107585533,11.5871589836615,7.58370656814172,6.96286371344966,0.45497472681848,1.20293765174884,0.938026518767311,0,0,0,0,2.77140071353625,5.6317107585533
"SEC14L2",119.39226808133,605.429056896315,0,13.9257274268993,0.45497472681848,161.795114160219,127.102593292971,817.519887031566,67.2406809108495,543.989269364927,48.3250860975461,20.7855053515219,119.39226808133
"SEC14L3",0,10.1387641107038,0.947963321017715,0,0.45497472681848,0.601468825874421,0,14.4147083355692,0,0,0.519624581694044,1.38570035676813,0
"SEC14L4",0,30.4162923321115,0.473981660508858,0,0.45497472681848,7.21762591049305,0.469013259383656,32.9479047670152,0.902559475313416,1.44485861717112,0.519624581694044,8.31420214060875,0
"SEC14L5",0,2.89678974591538,1.42194498152657,31.3328867105235,0,4.81175060699537,0.938026518767311,2.05924404793845,2.70767842594025,6.50186377727004,14.5494882874332,11.085602854145,0
"SEC14L6",9.01073721368528,4.34518461887307,0.947963321017715,3.48143185672483,0.45497472681848,3.0073441293721,2.34506629691828,12.3554642876307,0.902559475313416,1.44485861717112,9.3532424704928,9.69990249737688,9.01073721368528
"SEC16A",1264.88223637107,69.5229539019692,104.749946972458,0,33.6681297845675,190.064148976317,188.074317012846,51.4811011984613,600.653330821078,1345.16337258631,184.466726501386,127.484432822668,1264.88223637107
"SEC16B",45.0536860684264,628.603374863638,60.1956708846249,27.8514548537986,57.3268155791285,390.353267992499,240.134788804432,28.8294166711383,0.902559475313416,346.043638812483,117.435155462854,92.8419239034644,45.0536860684264
"SEC1P",1.12634215171066,1.44839487295769,2.36990830254429,34.8143185672483,0,0,2.81407955630193,0,0,0,0,0,1.12634215171066
"SEC22A",25.9058694893452,118.768379582531,97.1662404043158,0,54.1419924913991,5.41321943286979,7.97322540952214,0,282.952395510756,1.44485861717112,88.3361788879875,9.69990249737688,25.9058694893452
"SEC22B",353.671435637147,418.586118284773,150.726168041817,76.5915008479462,287.544027349279,81.7997603189212,34.7069811943905,212.102136937661,502.951267618401,249.238111462018,3.11774749016427,181.526746736624,353.671435637147
"SEC22C",25.9058694893452,5.79357949183077,78.6809556444704,17.4071592836241,5.91467144864024,9.62350121399073,226.064391022922,41.1848809587691,139.671078804751,262.964268325144,29.6186011565605,15.2427039244494,25.9058694893452
"SEC23A",123.897636688173,195.533307849288,201.442205716265,3.48143185672483,226.122439228784,87.212979751791,51.5914585322021,8.23697619175381,282.952395510756,225.397944278695,591.852398549517,587.536951269685,123.897636688173
"SEC23B",74.3385820129036,0,5.68777992610629,0,194.274208351491,90.8217927070375,126.164566774203,739.268613209905,8.57431501547745,44.7906171323047,101.326793430339,77.599219979015,74.3385820129036
"SEC23IP",66.454186950929,2960.51912032552,214.713692210513,10.4442955701745,94.1797684514253,74.5821344084282,20.1675701534972,1519.72210737858,97.0251435961922,2.16728792575668,36.3737207185831,116.398829968523,66.454186950929
"SEC24A",1940.68752739747,10.1387641107038,41.2364044642706,369.031776812832,20.0188879800131,244.196343305015,34.7069811943905,2.05924404793845,71.0765586809315,363.381942218537,150.171504109579,232.797659937045,1940.68752739747
"SEC24B",99.1181093505381,10.1387641107038,141.24653483164,943.468033172429,0.45497472681848,279.081535205731,16.8844773378116,6.17773214381536,38.3587777008202,149.542866877211,0.519624581694044,128.870133179436,99.1181093505381
"SEC24B-AS1",0,5.79357949183077,2.84388996305315,3.48143185672483,0.45497472681848,6.61615708461863,49.7154054946675,8.23697619175381,9.70251435961922,2.88971723434224,2.07849832677618,1.38570035676813,0
"SEC24C",140.792768963833,10.1387641107038,500.998615157863,0,54.5969672182176,99.8438250951539,107.873049658241,2.05924404793845,333.270086259479,213.839075341326,708.248304848982,293.768475634843,140.792768963833
"SEC24D",12.3897636688173,4.34518461887307,159.257837930976,167.108729122792,16.8340648922838,212.919964359545,1.87605303753462,24.7109285752614,147.342834344915,4.33457585151336,5.19624581694044,106.698927471146,12.3897636688173
"SEC31A",36.0429488547411,8.69036923774615,1246.09778547779,790.285031476536,938.157886699705,13.2323141692373,218.560178872783,183.272720266522,1725.01679719277,1548.88843760744,9.3532424704928,317.325381699901,36.0429488547411
"SEC31B",1.12634215171066,20.2775282214077,34.1266795566378,0,13.1942670777359,84.2056356224189,197.923595459903,2.05924404793845,42.4202953397306,18.7831620232246,61.8353252215913,67.8993174816382,1.12634215171066
"SEC61A1",1414.68574254859,2188.52465303907,429.901366081534,6.96286371344966,25.0236099750164,408.397332768732,180.570104862707,251.227773848491,512.202502240364,91.7485221903662,261.890789173798,304.854078488988,1414.68574254859
"SEC61A2",105.876162260802,107.181220598869,0.947963321017715,3.48143185672483,40.4927506868447,87.212979751791,7.50421215013849,154.443303595384,20.0819483257235,13.7261568631256,12.4709899606571,33.256808562435,105.876162260802
"SEC61B",136.28740035699,5.79357949183077,44.0802944273238,0,460.88939826712,165.403927115466,73.1660684638503,47.3626131025844,251.137174005958,97.5279566590507,390.757685433921,34.6425089192031,136.28740035699
"SEC61G",123.897636688173,236.088364292104,72.0452123973464,3.48143185672483,441.780459740744,0,354.574024094044,12.3554642876307,142.378757230691,31.7868895777647,2.59812290847022,12.4713032109131,123.897636688173
"SEC62",1456.36040216188,20.2775282214077,180.113030993366,0,4.5497472681848,1629.37904929381,128.509633071122,72.0735416778459,1856.33920085087,208.059640872641,412.581917865071,119.170230682059,1456.36040216188
"SEC63",157.687901239492,359.201928493507,10.4275965311949,20.888591140349,293.45869879792,33.0807854230931,97.5547579518004,450.974446498521,154.112030409766,19.5055913318101,18.7064849409856,267.440168856248,157.687901239492
"SECISBP2",22.5268430342132,108.629615471827,105.223928632966,17.4071592836241,134.217544411452,88.4159174035399,182.915171159626,6.17773214381536,184.122132963937,115.58868937369,450.514512328736,177.36964566632,22.5268430342132
"SECISBP2L",482.074440932163,1578.75041152388,84.3687355705767,83.5543645613959,172.435421464204,238.181655046271,42.211193344529,47.3626131025844,237.373142007428,114.143830756519,263.449662918881,518.251933431279,482.074440932163
"SECTM1",0,144.839487295769,0.473981660508858,3.48143185672483,12.7392923509174,4.21028178112095,0.469013259383656,2.05924404793845,32.7177809801113,6.50186377727004,176.152733194281,15.2427039244494,0
"SEH1L",208.373298066472,2.89678974591538,38.3925145012175,6.96286371344966,133.762569684633,52.929256676949,1.87605303753462,16.4739523835076,78.9739540899239,221.785797735767,22.3438570128439,80.3706206925513,208.373298066472
"SEL1L",134.034716053569,42.003451315773,243.152591841044,0,607.391260302671,63.7556955426886,58.1576441635733,8578.8107037116,181.414454537997,888.588049560239,73.7866906005543,1.38570035676813,134.034716053569
"SEL1L3",38.2956331581624,11.5871589836615,73.9411390393818,0,33.213155057749,0,54.405538088504,14.4147083355692,39.4869770449619,15.8934447888823,2.59812290847022,45.7281117733482,38.2956331581624
"SELE",0,28.9678974591538,14.2194498152657,3.48143185672483,2.72984836091088,104.054106876275,25.7957292661011,0,1.57947908179848,31.0644602691791,0.519624581694044,15.2427039244494,0
"SELENBP1",110.381530867645,874.830503266446,1992.14491911873,52.2214778508724,222.937616141055,7.21762591049305,199.330635238054,37.0663928628922,357.187912355284,489.80707122101,321.647616068613,63.7422164113338,110.381530867645
"SELENOF",215.131350976736,2360.88364292104,544.130946264169,13.9257274268993,523.67591056807,9.62350121399073,497.154054946675,3799.30526844645,75.5893560574986,3.6121465429278,103.405291757115,70.6707181951744,215.131350976736
"SELENOH",1.12634215171066,296.920948956327,266.851674866487,20.888591140349,315.297485685207,629.737860690519,175.410959009487,109.139934540738,5.64099672070885,262.241839016558,305.539254036098,37.4139096327394,1.12634215171066
"SELENOI",3983.87219060061,4035.22811606013,80.5768822865058,442.141845804053,0.45497472681848,1118.73201612642,178.694051825173,4.11848809587691,69.9483593367897,306.310026840278,299.823383637464,282.682872780698,3983.87219060061
"SELENOK",804.208296321411,136.149118058023,151.674131362834,3.48143185672483,0.90994945363696,227.956685006406,225.595377763538,558.055136991321,0.676919606485062,313.534319926133,0.519624581694044,19.3998049947538,804.208296321411
"SELENOM",0,76.7649282667577,558.824377739943,0,5.00472199500328,102.249700398652,1.40703977815097,998.73336325015,169.004261752437,156.767159963067,1.03924916338809,8.31420214060875,0
"SELENON",3.37902645513198,11.5871589836615,374.445511801998,80.0729327046711,246.596301935616,11.427907691614,1379.36799584733,8.23697619175381,55.5074077317751,127.869987619644,186.025600246468,33.256808562435,3.37902645513198
