"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCD4",1340.51997053851,0.223797472064947,0.117565112542173,1.90360445565573,0.0569617180962451,0.102016367119322
"ABCE1",2425.15481834101,-0.502441244114919,0.15129101584932,-3.32102498812837,0.000896875070790156,0.00269209518798777
"ABCF1",499.229160352382,-0.0849587835998521,0.0944614517735987,-0.899401628967949,0.36843877184523,0.475494484660442
"ABCF2",849.331976131807,0.204442648604283,0.199622294181989,1.02414737513186,0.305765670601671,0.409860067659906
"ABCF2P1",0.0156595026248185,-0.58525225366571,2.93009564671429,-0.199738276230672,0.841685276812454,NA
"ABCF2P2",0.0629247670875483,-0.769956034929631,2.93002856766206,-0.262781067538873,0.792719328758008,NA
"ABCF3",1310.05291657796,-0.466875806305912,0.106062015933465,-4.40191337300995,1.07300400282946e-05,5.14571142017193e-05
"ABCG1",411.60716951088,0.181595256171192,0.200868184533396,0.904051861637653,0.365967902198897,0.473193181360305
"ABCG2",1123.34405136306,-1.84879826448287,0.273340194508338,-6.76372630746218,1.34487034497347e-11,2.69205732970709e-10
"ABCG4",8.25031163250057,-0.620145161646262,0.351252287791434,-1.76552632737439,0.0774753495266958,0.132193063539406
"ABCG5",1857.65995347228,-0.666460171187769,0.344335771170902,-1.93549502255166,0.0529295788768477,0.0959153128711359
"ABCG8",1096.60428295174,-0.576223322637306,0.396521709775206,-1.45319489054956,0.146169650407717,0.224225645199193
"ABHD1",73.1514316483198,-0.339898289061024,0.242373739562423,-1.40237259067203,0.160804013831786,0.242894699417938
"ABHD10",878.455582524405,-0.221519132003171,0.117755149666573,-1.88118424230625,0.0599468605042022,0.10654163511811
"ABHD11",248.786395826722,-0.693657636513927,0.151503005154649,-4.57850744152478,4.6830550739437e-06,2.43911454051987e-05
"ABHD12",986.371999097285,0.185733908696008,0.110600691923588,1.67931959073392,0.093089774923987,0.154292406016568
"ABHD12B",226.942732243196,3.38121029666559,0.388659885551849,8.69966369661405,3.32869164666602e-18,3.57612937541833e-16
"ABHD13",760.913168134642,-0.305076621410029,0.125599357960559,-2.42896640845751,0.0151419351824974,0.0326546969031412
"ABHD14A",246.741494417908,-0.255137144467264,0.115668450464586,-2.20576262103017,0.0274006247543975,0.054709567186864
"ABHD14A-ACY1",183.891571548323,-1.08807042726489,0.244361378950966,-4.45271029299283,8.47931269711852e-06,4.15386609806257e-05
"ABHD14B",2199.26985163777,-0.96839442312853,0.141151182651481,-6.86068940364183,6.85290165230149e-12,1.48484019216059e-10
"ABHD15",725.032137422904,-0.850024303332235,0.210482872853249,-4.0384487906761,5.38058363067243e-05,0.000219265238061308
"ABHD16A",202.493688656054,0.0845994319580328,0.0970606229510028,0.871614351792688,0.383418798563154,0.490384270026987
"ABHD16B",0.62564136926757,0.39086889385645,2.91981563722621,0.13386766235274,NA,NA
"ABHD17A",984.633931213352,0.0688174358041486,0.129965808248882,0.529504157527066,0.596455761112858,0.688457800975771
"ABHD17B",546.029652583502,0.0209420151243751,0.0949108066508984,0.220649427218591,0.8253654120687,0.873681222220003
"ABHD17C",143.711462826613,0.747891525698195,0.188143383120068,3.9751146880404,7.03453485298236e-05,0.000278243452201716
"ABHD18",747.325213665358,-0.770868481653742,0.11898188642283,-6.47887258161534,9.24104987730816e-11,1.51697502037983e-09
"ABHD2",7646.75541757952,-1.40559149747211,0.217710389418981,-6.45624446873348,1.07333173004453e-10,1.72475191176514e-09
"ABHD3",1208.38149103255,0.254137984207915,0.171430936632786,1.4824511211316,0.138220300184381,0.214354569626392
"ABHD4",701.879535376895,0.324150608084378,0.161624776647584,2.00557497933114,0.0449016136262454,0.0832395236988977
"ABHD5",373.381178486448,-1.15018950939802,0.200606624376735,-5.73355696987352,9.83460119366071e-09,9.79865341853948e-08
"ABHD6",795.970730685726,-0.629869289778714,0.166162917596426,-3.79067302674916,0.000150239628704454,0.000549650499116095
"ABHD8",238.21288812031,-0.107619210509547,0.147761356717829,-0.728331228814186,0.466410850121779,0.570962805491171
"ABI1",1276.85250352447,0.0651471858718534,0.111712105573962,0.583170333574286,0.559778639996806,0.655842536083283
"ABI2",1925.10112041825,0.778049397955928,0.128335426312066,6.06262370659829,1.33918731578689e-09,1.63539362529086e-08
"ABI3",176.405047500423,0.21351151750974,0.186845755324585,1.14271537578593,0.253156783784926,0.352802413001792
"ABI3BP",483.743934627583,0.119917111708834,0.360069778189693,0.333038535785302,0.739105194593284,0.807217233449996
"ABITRAM",349.437397586954,0.202117349627448,0.103522605705945,1.95239820567848,0.0508909459178839,0.092799900472494
"ABL1",1494.67335525926,0.451012260441723,0.176334648885146,2.55770640253174,0.0105365008690523,0.0238383046307466
"ABL2",1175.72237505427,0.681387793761216,0.240543176856811,2.83270472546734,0.00461559995742182,0.0115567964912584
"ABLIM1",3028.75954700864,-0.996805524934745,0.179893876206143,-5.54107536041133,3.00619801217663e-08,2.67205498835941e-07
"ABLIM2",80.1879724146833,0.748931458904547,0.262309817766153,2.85514078459775,0.00430177552141676,0.0108572132758757
"ABLIM3",3246.19827758382,-2.48769465642465,0.278450711787395,-8.93405745115883,4.10663929554136e-19,5.84198515043124e-17
"ABO",17.4679053880189,0.363730584109266,0.361142841625738,1.00716542648853,0.313855284463314,0.418657009767129
"ABR",269.005530775714,1.1199081507237,0.212957386988891,5.25883683378461,1.44969447463695e-07,1.08427521360126e-06
"ABRA",1.21859772215598,0.221135265757178,0.511294097511792,0.432501112047511,0.665377244150239,0.746576945529996
"ABRACL",244.907115496667,0.0251622666021008,0.19578174868801,0.128522023992125,0.897735870130276,0.92803241904333
"ABRAXAS1",253.022492965879,1.16897470529366,0.148756823971081,7.85829297835046,3.89403646234998e-15,2.00879511804265e-13
"ABRAXAS2",467.809663287952,-0.157647615623519,0.0900777076506771,-1.75012908004808,0.0800960428822475,0.135845792809736
"ABT1",758.656445136648,-0.115736198853308,0.110914891038396,-1.04346853492596,0.296731346336155,0.400338001573845
"ABTB1",585.980548072508,-0.213564934874266,0.183747914100808,-1.16227134288501,0.245125263238654,0.343561270046737
"ABTB2",454.697077261828,-1.0416999581794,0.215376146623748,-4.83665426515034,1.32042803082294e-06,7.86875316937643e-06
"ACAA1",6143.53657544718,-1.28788991016899,0.230501731542842,-5.58733290873185,2.3058343797173e-08,2.10809595319993e-07
"ACAA2",10084.3640352953,-1.94523206871126,0.232283443066869,-8.37438968110728,5.5510793950155e-17,4.71393392163643e-15
"ACACA",671.408698953696,0.441288385260423,0.169112730671292,2.60943326684354,0.00906923331960621,0.0209280520969467
"ACACB",1820.28100634029,-1.21914187925108,0.207591466242938,-5.87279381621767,4.2851130114868e-09,4.64006916040299e-08
"ACAD10",1243.97278226965,-0.360351146186875,0.145670401430296,-2.4737430709924,0.0133705814484888,0.0293098756752565
"ACAD11",2943.39779730037,-1.23748895931468,0.174702055228867,-7.0834253076961,1.40634208425793e-12,3.61895418162364e-11
"ACAD8",769.090353203601,-0.485552432805602,0.109781232599208,-4.42290928339515,9.7380637164884e-06,4.71505940342867e-05
"ACAD9",912.597615750172,-0.254471058645023,0.0681122566637038,-3.7360538485965,0.000186930654794362,0.000667190741546189
"ACADL",345.284038635626,-3.22940943617166,0.49254749102573,-6.5565442825552,5.50689721006892e-11,9.45464879479873e-10
"ACADM",4754.35453105058,-1.36843965960333,0.213083989094679,-6.42206702351199,1.34436202534366e-10,2.11260990445286e-09
"ACADS",2407.50841927789,-1.70153725696238,0.23425802653565,-7.26351742190331,3.77151835054522e-13,1.13758679865694e-11
"ACADSB",12953.8191888376,-0.975996039040425,0.292450718710929,-3.33730087360511,0.000845963159866015,0.00255618182656107
"ACADVL",19722.1442833452,-1.02712595703809,0.183746220897908,-5.58991609198196,2.27179362924208e-08,2.08143236133657e-07
"ACAN",314.926470084252,5.13258245470378,0.443540846442747,11.5718371732113,NA,NA
"ACAP1",265.809855459156,0.241000655255194,0.210997706223974,1.14219561704321,0.2533727174205,0.353014212653954
"ACAP2",1160.64376581635,0.203722423648121,0.120622380084206,1.68892724141161,0.0912333740554926,0.151663639005173
"ACAP3",1187.51426931139,0.0860225202831291,0.177899954935944,0.483544362414836,0.628709268686677,0.715787755547525
"ACAT1",9268.8972451034,-1.94383161401619,0.266117207082807,-7.30441911413618,2.78467123265325e-13,8.72095831854626e-12
"ACAT2",2607.26787850189,-0.550863682672993,0.22805540440091,-2.41548181732454,0.0157144070593968,0.0337290234196961
"ACBD3",1634.82055672606,0.237019562513887,0.140805295920361,1.68331426005415,0.0923142713109748,0.153179527752519
"ACBD3-AS1",3.14145932880913,-0.0905612983774715,0.320593736354779,-0.282479936779718,0.777575528558383,0.837018677540858
"ACBD4",875.357376027084,-1.18123066086773,0.204988340416544,-5.76242852870277,8.29121571480549e-09,8.37427958678822e-08
"ACBD5",1657.38482223626,-0.873723850660648,0.197055435122462,-4.43389876619065,9.25440938740847e-06,4.49467894554755e-05
"ACBD6",651.631975601482,0.789763055717623,0.148084033818938,5.33320868800253,9.64923084434206e-08,7.53342884767427e-07
"ACBD7",57.5705030202273,0.0271770852367839,0.175609333042524,0.154758774866498,0.877011492456338,0.912706182768558
"ACCS",435.787097152496,-0.429313461852793,0.20434884417141,-2.10088519753348,0.0356510451249182,0.0686139666416552
"ACCSL",0.315617936872565,0.128892059230275,0.743820379812559,0.173283850145051,0.862428317377555,0.901290046830077
"ACD",295.561715177129,0.770976369867597,0.142479495250027,5.41113911524368,6.26250961410799e-08,5.11542544468703e-07
"ACE",286.608320970538,0.928213965063559,0.222130116564381,4.17869480924047,2.93186801223046e-05,0.000127652758513185
"ACE2",141.934400639549,0.440646877876605,0.363567929174868,1.21200700753961,0.225509698215172,0.320524567200514
"ACE3P",0.00966373151903758,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"ACER1",5.92588120133117,-0.416797052839613,0.222315317149603,-1.87480133255568,0.0608200598086748,0.107963185441046
"ACER2",57.0264290461278,-0.253321562855205,0.199256926357266,-1.27133127809571,0.203610819464438,0.295408285119945
"ACER3",564.015295876624,0.25857894699012,0.13921159232701,1.85745269246482,0.0632467757694372,0.111517773695368
"ACHE",141.456532002795,-0.404423527812857,0.279007522045149,-1.44950761487862,0.147195875313951,0.225470912380791
"ACIN1",3087.92595265367,0.300182837808596,0.103771904181618,2.89271783317406,0.0038192423900464,0.0097779513833296
"ACKR1",50.8983659247649,1.90363644076615,0.489429654124884,3.88949959350117,0.000100451136996097,0.000383116367893732
"ACKR2",217.043821954126,-0.56265820842305,0.247589517552356,-2.2725445486765,0.0230536404949985,0.0471210265218544
"ACKR3",770.457123219565,-0.456205145307215,0.27725137774164,-1.64545672964098,0.0998756589276925,0.163745056320229
"ACKR4",51.5244446683522,0.627285478495662,0.348633653113552,1.79926829465127,NA,NA
"ACLY",2764.74171295506,0.822146459460822,0.191912617881065,4.28396250615651,1.83593864922704e-05,8.33724587336152e-05
"ACMSD",1203.14930671005,-2.31596950338538,0.387455063126314,-5.97738866721263,2.26742783458981e-09,2.62657603147473e-08
"ACNATP",5.2187028323288,-0.894317755372248,0.729088825756587,-1.22662386773546,0.219963994168624,0.313996575111466
"ACO1",3649.45408438867,-1.29248891557447,0.173915563379946,-7.4317035833695,1.07207835977012e-13,3.6868727869025e-12
"ACO2",2335.10297894778,-0.62625099981317,0.0989041895939018,-6.33189556867653,2.42167381649799e-10,3.53625239381343e-09
"ACOD1",1.11902652561851,-0.289366096572083,1.15266924374944,-0.251040008346908,NA,NA
"ACOT1",543.282625632061,-0.740152679162958,0.236631553678449,-3.12786975218329,0.00176078190711809,0.00492292056822341
"ACOT11",219.217323263284,-0.150805267737289,0.149218212454837,-1.01063580146379,0.312190773970258,0.416814422113402
"ACOT12",1285.85298330953,-2.15968017611966,0.396773124180775,-5.44311104886147,5.23579832946782e-08,4.37883300440606e-07
"ACOT13",1504.90052139746,-1.00974636873514,0.193198046312941,-5.22648333151136,1.72764385951048e-07,1.26852839288766e-06
"ACOT2",1473.69131204807,-0.774537958370986,0.209900440077467,-3.69002541435897,0.000224231649267233,0.000782736851252368
"ACOT4",156.18189761684,-1.83093883734147,0.224881771745177,-8.14178411674997,3.89495285532573e-16,2.72141342065623e-14
"ACOT6",8.16194204406204,-1.96186136056204,0.384349201920068,-5.10437214585408,3.31894572577784e-07,2.28996883373278e-06
"ACOT7",470.017608651906,0.195662552391665,0.120404715543373,1.62504060998493,0.10415390608102,0.169538048684963
"ACOT8",405.974314791679,-0.0834904553155246,0.119316385286183,-0.699740066004102,0.484089650038838,0.587395414007113
"ACOT9",835.106973787488,-0.215655746205323,0.140499337071619,-1.53492358540733,0.1248025993264,0.196850735142705
"ACOX1",7677.76537131597,-1.503409458923,0.218580771088991,-6.87804993748015,6.06774022535778e-12,1.32774664455574e-10
"ACOX2",2513.31887166415,-1.45349962794308,0.293246903216,-4.95657281288476,7.17474869153992e-07,4.56648245490083e-06
"ACOX3",522.44655374488,-0.671396432253127,0.115638393125794,-5.80599932344933,6.39832199138003e-09,6.6295813276231e-08
"ACOXL",2.2119015920915,0.986691777664199,0.307762591525846,3.20601595136145,0.00134586527498636,0.00387675921805922
"ACOXL-AS1",2.8991981178935,0.869190431443246,0.68502947052284,1.26883655206811,0.204499365469186,0.296405270806417
"ACP1",2328.68523933699,0.0899006466017154,0.100835289140924,0.891559367436067,0.372629157334062,0.479780683740305
"ACP2",1620.52560896299,-0.337363597032074,0.12559989140643,-2.68601822226419,0.00723091451299871,0.0171778955812888
"ACP3",26.6921286119006,1.89118978975231,0.423303830979247,4.46768881202266,7.90692136673707e-06,3.90465034346204e-05
"ACP4",12.8370064227397,1.15064850245665,0.606270356109349,1.89791318487146,NA,NA
"ACP5",945.873514617798,0.424260838372943,0.262507186164514,1.61618752069917,0.106053776064729,0.171996571304036
"ACP6",503.45846284611,0.371476683527368,0.225047237860023,1.65066093261017,0.0988078293130635,0.162307719916906
"ACP7",21.5784338487248,-0.576014908391019,0.224371296312955,-2.5672397399157,0.0102511710592794,0.0232977628974442
"ACR",15.66968352445,-0.939669395376837,0.274258710577866,-3.4262153183647,0.000612054981450021,0.00191383117624062
"ACRBP",55.7902924038365,0.580783305979488,0.195900576572589,2.96468400522693,0.00302993981681072,0.0079621567740257
"ACRP1",0.762078440929094,0.264770550173396,0.615102588731249,0.43044941612021,0.666868755277819,0.747704410307686
"ACRV1",2.33962765000125,1.49419884090449,0.48044903657952,3.11000486449552,0.00187084262810193,0.00519641896916122
"ACSBG1",52.4821324787625,0.278888707904017,0.264038877958668,1.05624107351219,0.290858089952206,0.393906383368384
"ACSBG2",3.5642797812879,1.7441484760795,0.512083163459037,3.40598676257595,0.000659253756137181,0.00204519652687268
"ACSF2",1336.69154012543,-0.068578028245822,0.230974603810354,-0.296907223194673,0.766537341399169,0.828448673980726
"ACSF3",726.488738231212,-0.442223586158559,0.117720239129378,-3.75656377721542,0.000172262385515479,0.00061974600127037
"ACSL1",24578.7091225413,-2.28341713621323,0.30694968197746,-7.43906011403167,1.01404174570839e-13,3.53139238225481e-12
"ACSL3",3782.32591287713,-0.0418910665217046,0.190350981890484,-0.22007276298583,0.825814486796815,0.873947085940991
"ACSL4",8542.50491711079,1.16312671753639,0.348353910451975,3.33892252286556,0.000841040180663775,0.00254304658297391
"ACSL5",4414.67339277931,-0.451886487233899,0.244222982217142,-1.85030287948953,0.0642699078751492,0.113041925912166
"ACSL6",557.562078574196,0.852410393564907,0.263392820704768,3.2362704164984,0.00121102599640106,0.00352793811512588
"ACSM1",15.394289148154,-0.0201699955073762,0.38032661994126,-0.0530333519922729,0.957705334047826,0.970407346050571
"ACSM2A",8960.11332971555,-1.57856865607984,0.396131907511525,-3.98495709673151,6.74923189437252e-05,0.000268111354796421
"ACSM2B",8505.04702234473,-1.34186862564221,0.38361401573852,-3.49796558673409,0.000468821621791218,0.00150978888382851
"ACSM3",1854.50483545305,-1.9127897266821,0.248695804078995,-7.69128266464247,1.45667209665367e-14,6.36868578653789e-13
"ACSM4",2.50791896615314,0.45094289920443,0.463926369155682,0.972013942697671,0.331043612277853,0.437121698192854
"ACSM5",3563.87587811977,-2.2555493634017,0.397237434053288,-5.67808864433237,1.3620812816468e-08,1.31267536523264e-07
"ACSM6",2.74237319449076,-0.361580305251425,0.369446659260398,-0.978707740855688,0.327724406202791,0.433672590024059
"ACSS1",434.677126848893,-0.247028937786641,0.207446112461061,-1.19081015718243,0.233728120539115,0.33035549410301
"ACSS2",2289.1030229169,-0.320013771661527,0.251731283224833,-1.27125150105284,0.203639190068151,0.295430033347441
"ACSS3",4286.21854651817,0.436950625247627,0.243823855963594,1.79207495312874,0.0731209604194147,0.125980310971538
"ACTA1",11.623732419638,2.41744533002827,0.464938571059967,5.19949404179777,NA,NA
"ACTA2",5985.42471516577,0.288415847628652,0.410323795820649,0.702898175943757,NA,NA
"ACTA2-AS1",97.6010636563496,0.931459611659927,0.438654769596513,2.12344576240835,0.0337165158927259,0.0655074757475797
"ACTB",61066.379070251,-0.510890867807258,0.151224940300024,-3.37835060006418,0.000729220442589889,0.00224084316658903
"ACTBL2",1.67415313010308,1.15589114425822,0.793085275609264,1.45746135983957,0.144989070056867,0.222779211388761
"ACTBP1",0.0657481543999787,-0.506271905105019,2.46651096208917,-0.205258323553608,0.837370303747556,NA
"ACTBP12",0,NA,NA,NA,NA,NA
"ACTBP14",0.48412818934894,-0.651802750694912,0.872293060946445,-0.747229090631193,0.454925286966905,0.560257441484956
"ACTC1",11.3127774430199,2.10142082634407,0.769367939918259,2.73136001295731,0.00630735299115754,0.0152047217700368
"ACTE1P",71.5203966722279,-0.2859544504844,0.151961210309982,-1.88175949573638,0.0598686775867214,0.106428384254205
"ACTG1",48699.2419356062,-0.294658547147573,0.137198504167003,-2.14768046442331,0.0317391483317423,0.0621579435884813
"ACTG1P10",10.0579142479456,0.73627413067451,0.231252822060515,3.18384927852616,0.00145330662906937,0.00414782278480128
"ACTG1P12",0.0621883779163898,-0.685092373642032,2.93002856729536,-0.233817643039032,0.815126552028808,NA
"ACTG1P14",5.13617578737964,-1.328038093932,0.320495395113312,-4.14370413485182,3.41740589299806e-05,0.000146510494585445
"ACTG1P15",0.462881122364932,0.256670392653346,0.87904859299392,0.291986580376816,0.770296884419914,0.83141302850544
"ACTG1P16",0.283515115967805,0.770267729132395,0.833128577872746,0.924548442569506,0.355200842129279,NA
"ACTG1P17",29.7074393993517,0.322097049265813,0.222734363386966,1.44610397950235,0.148148039734911,0.226662086432479
"ACTG1P19",0.0919275167238079,-0.769149131635558,2.35962329905806,-0.325962678849033,0.7444525922353,NA
"ACTG1P21",0.0445111771884936,-0.674872158604689,2.93008691640001,-0.230324962316769,0.817839264858395,NA
"ACTG1P23",0.0782576388142443,-0.328750338593671,2.93006776901213,-0.11219888566076,0.910665712705916,NA
"ACTG1P24",1.23590902628692,0.846206794842911,0.481745297142372,1.75654396599709,0.0789955711433579,0.134206156915528
"ACTG1P25",48.2782031425544,1.90754587482437,0.383160384928929,4.97845275726559,6.40945833296145e-07,4.12217974172607e-06
"ACTG2",197.377642511499,1.77039651722011,0.387539946571425,4.56829426974651,4.91709373202353e-06,2.55085790670459e-05
"ACTL10",8.7791828356372,0.360300363336311,0.288898263839095,1.24715309309364,0.212341368443287,0.305405841564676
"ACTL11P",43.7392200187773,-0.36988976009092,0.143467659173936,-2.57821004553003,0.0099313609061959,0.0226851352625594
"ACTL6A",710.900570034344,0.246225851971249,0.0874398108238996,2.81594675984762,0.00486337253892053,0.0121071600278302
"ACTL6B",2.80586907057989,0.747732399692377,0.509935611697556,1.46632708628292,0.14255919972863,0.219801995168186
"ACTL7A",0.329638239233886,0.579483256418133,0.716447272757732,0.80882889565285,0.418613572858237,0.52523549895647
"ACTL7B",1.14000317228053,1.18058690693252,0.559669066084661,2.10943748453293,0.034906836815645,0.067422627071352
"ACTL8",0.877428344934116,2.06597732740862,1.50362864492642,1.37399439308348,NA,NA
"ACTL9",0.0272955586698239,-0.67600809565258,2.9300863769155,-0.230712685120298,0.817538018065791,NA
"ACTN1",5813.40212820677,0.132645089132524,0.190262936099835,0.697167256280132,0.485698127937465,0.588881501238748
"ACTN1-AS1",1.85143174360428,0.498672033094309,0.477532947591193,1.04426728168129,0.296361745911681,0.399888222696571
"ACTN2",44.3819819027023,1.5779952084025,0.39978630800732,3.9470966783925,7.91046201363274e-05,0.000308911887667621
"ACTN3",2.45802191102165,1.84592073058258,0.595999624490865,3.09718438524096,0.00195368312875011,0.00539461853422632
"ACTN4",9731.77151892188,0.121484708535051,0.15142584865274,0.802271934520555,0.422395673332755,0.528659036988487
"ACTN4P1",0.206697121701531,0.288301013381964,2.57602299760865,0.111917096101082,0.910889141037262,NA
"ACTP1",0.00966373151903758,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"ACTR10",963.268377157123,-0.0476966028677389,0.0994648725524059,-0.479532136761233,0.631560111579484,0.718070740180412
"ACTR1A",1497.24855474297,0.0220460689594173,0.096933084418811,0.227435958440821,0.820084762017385,0.870010160512293
"ACTR1AP1",0.0974228823691251,0.110549673208001,2.04403907616123,0.0540839333735325,0.95686829282183,NA
"ACTR1B",1298.44239090153,0.00693161938036627,0.0809375357521153,0.0856415915799007,0.93175133459828,0.951929004516007
"ACTR2",6174.08874445538,0.184928049305787,0.108231199814749,1.708639002638,0.0875178393311416,0.14659785862926
"ACTR3",4018.21931763177,0.437633911558108,0.164666668416949,2.6576957909295,0.00786768753862399,0.0185034803115977
"ACTR3B",337.304305642088,-0.0318684766376614,0.137582288830593,-0.231632115648996,0.81682376112225,0.867175641766512
"ACTR3BP2",0,NA,NA,NA,NA,NA
"ACTR3C",273.6465646868,-1.85834585071452,0.236142279909234,-7.86960239152777,3.55770133373008e-15,1.85260584309968e-13
"ACTR3P2",0,NA,NA,NA,NA,NA
"ACTR5",204.398474226925,0.747326167387189,0.132749719405673,5.62958754815456,1.80641064442579e-08,1.69718045184157e-07
"ACTR6",492.994074200856,0.187144785519982,0.149068787715612,1.25542568895784,0.209324268641309,0.30214896229939
"ACTR6P1",0,NA,NA,NA,NA,NA
"ACTR8",438.065991205043,0.456139849014163,0.100495492176662,4.53890855335393,5.6546150257169e-06,2.89603908960342e-05
"ACTRT1",0.0593671534962502,-0.159370986440729,2.50351598357983,-0.0636588651664373,0.949241859119241,NA
"ACTRT2",0.0869568218170576,0.11089147644659,2.92994049081337,0.0378476889869548,0.969809121275691,NA
"ACTRT3",55.689613258834,-1.05478128418047,0.21427808393347,-4.92248794098778,8.54508316811054e-07,5.34013278428283e-06
"ACVR1",1002.33692586472,-0.0326317886938085,0.133316834477592,-0.244768703229998,0.806635528093623,0.859583272589367
"ACVR1B",1299.95672796886,-0.693688660108124,0.161726385513651,-4.28927325559732,1.79258715959762e-05,8.1605220405682e-05
"ACVR1C",115.743557525767,-0.973925660271439,0.314407341965071,-3.09765558967016,0.00195057973748621,0.00538807081495785
"ACVR2A",611.496242730757,0.006486026537758,0.114008215728652,0.0568908696299154,0.954632127514412,0.968626964310234
"ACVR2B",581.194017505133,0.6784082279497,0.202387243483425,3.35203057402805,0.000802211589587562,0.00244068205684219
"ACVR2B-AS1",45.6029445373468,-0.146809286874552,0.190929447730561,-0.768919035903406,0.441941376053025,0.547811792155554
"ACVRL1",371.876381304369,1.26396965599836,0.235184322127243,5.37437888956946,7.68471144142434e-08,6.14303924385257e-07
"ACY1",4078.13989294492,-1.42910660155529,0.241416755931979,-5.9196661641744,3.22595762366845e-09,3.59668458328304e-08
"ACY3",305.232249143799,-1.41874934291621,0.304371129166672,-4.66124808486453,3.14297598541268e-06,1.70920607837257e-05
"ACYP1",88.7755502555264,0.669814449207053,0.175364522800991,3.81955505314594,0.000133692619063337,0.000496017364526874
"ACYP2",344.723531326933,-0.857185316502752,0.137095467844301,-6.25247012159627,4.04011054804587e-10,5.60663738468289e-09
"ADA",165.133473701301,0.620760381352953,0.200388875381259,3.09777865748234,0.00194976994844979,0.00538650784432219
"ADA2",952.977465979994,0.758179556938536,0.243031167100519,3.11968035204698,0.00181047389762408,0.00504524210345096
"ADAD1",0.0643472351568937,-0.0638534491290557,2.9300004708992,-0.0217929825483815,0.982613091974245,NA
"ADAD1P2",0.0602643441505865,-0.67600809565258,2.9300863769155,-0.230712685120298,0.817538018065791,NA
"ADAD2",4.31854265329289,0.158947546613728,0.486734233105904,0.326559209939819,0.744001299190882,0.810999984440162
"ADAL",159.725881253273,-0.30831578711924,0.15265010757712,-2.01975479750957,0.0434088279912926,0.0809616078070409
"ADAM10",3746.32318653685,0.420621662558169,0.192409266065167,2.18607799489089,0.0288098996107303,0.0570999796683406
"ADAM11",46.3346418658404,1.34668746172012,0.302121285863202,4.45743985854041,8.29442970417101e-06,4.07142537657607e-05
"ADAM12",262.67849656972,-0.0817365652222251,0.542022978087002,-0.150799077763646,NA,NA
"ADAM15",1010.01548818809,0.399262287599842,0.16576632003116,2.40858509451612,0.0160144924657464,0.0342919192271569
"ADAM17",658.849163446498,0.423328936327295,0.153905320770629,2.75058025419536,0.0059489817304694,0.0144496774067144
"ADAM18",0.0801772594851587,-0.154113030781069,2.41379103666845,-0.0638468817059568,0.94909214817949,NA
"ADAM19",888.092955376333,-0.67420238376319,0.261059946313565,-2.58255773543059,0.00980709514365306,0.0224221656494476
"ADAM1B",13.9268596181563,0.202290844302229,0.211379006143817,0.957005371501255,0.338564543812741,0.444527031567645
"ADAM2",0.721900382394983,-2.05520571802058,1.84179862261944,-1.11586885383682,NA,NA
"ADAM20",3.28187800555509,0.0893294309943811,0.327906517144614,0.272423469262688,0.785296429007253,0.843438237877664
"ADAM20P1",15.9439711187983,-0.0697699899646171,0.240148205449349,-0.290528883337138,0.771411657483102,0.832372103683385
"ADAM20P3",0.0286376334803311,-0.410221300995817,2.93009564671429,-0.140002699726142,0.888657857325566,NA
"ADAM21",3.25421444418574,0.845468778700122,0.351286438524134,2.40677887325285,0.0160939112782744,0.0344285890042652
"ADAM21P1",0.276165140501008,-0.333718791700851,0.994984346065822,-0.335401047283184,0.737322578049372,NA
"ADAM22",82.4764716137361,2.25705844543117,0.361931062022044,6.23615567235758,4.48454841221648e-10,6.1652767368199e-09
"ADAM23",355.272544092696,4.49805204404009,0.507988829829483,8.85462785776206,8.39634699630445e-19,1.04736127305879e-16
"ADAM24P",0.0160611939215828,-0.495084986557765,2.93009564671429,-0.168965469476376,0.865823802198661,NA
"ADAM28",136.708447462363,0.929908976888132,0.345128457712794,2.69438510823114,0.00705186338654592,0.0168086032291426
"ADAM29",1.67809217499883,0.575520698594213,0.450797274775443,1.27667297651899,0.201717725825034,0.293123974495915
"ADAM30",0.0334151782874808,-0.32535761543387,2.93009564671429,-0.111039929975909,0.911584682958885,NA
"ADAM32",129.109555889437,0.25962864226137,0.14034292032053,1.84995895531033,0.0643194655766373,0.113111069730512
"ADAM33",161.244022261892,1.4701963827569,0.431202288220528,3.4095282490825,NA,NA
"ADAM3A",4.07590674910507,-1.15418901756484,0.304535230449638,-3.79000162267175,0.000150646300644937,0.000550773252515247
"ADAM3B",0.242989314109836,0.520835774123471,1.18909618489411,0.43800979326988,0.661379184244494,NA
"ADAM5",0.0711016403386781,-0.591144421835341,2.93008637673173,-0.201749827762659,0.840112306533952,NA
"ADAM6",0.0489836221217693,-0.67091756144225,2.92996518418338,-0.228984823800643,0.818880711627296,NA
"ADAM7",0.0487737154935331,-0.360548094983156,2.93003492119117,-0.123052490731605,0.902065532174687,NA
"ADAM8",279.765864545011,0.249139770339821,0.261696183218151,0.9520191210895,0.341087284659065,0.447254196340865
"ADAM9",952.115577324398,1.28176159573619,0.198929245388177,6.44330396586507,1.16900235093012e-10,1.86232280417228e-09
