Expression,Study
699.1595841681684,Study B
61.59566283235489,Study B
368.6040128247545,Study B
29.173030878728206,Study B
200.03235815125862,Study B
1329.9110689398171,Study B
2.6841893382551922,Study B
9133.103504097311,Study B
46.000346337498215,Study B
8.584630849930596,Study B
3.857292677952443,Study B
0.20455387761022742,Study B
8.570042754814057,Study B
26.338488752684743,Study B
1.288472558510624,Study B
1164.3604779107918,Study B
139.07481644881457,Study B
3408.6041595094393,Study B
13.826433996006298,Study B
0.636722043276919,Study B
5.547809155428178,Study B
0.840409998407568,Study B
20.2190850967973,Study B
9.210456843716234,Study B
21.919661929292985,Study B
79.11850135304714,Study B
1.6162012483090913,Study B
19.32787379112652,Study B
5.95689253706854,Study B
292.915656520982,Study B
1.628457772974291,Study B
3.9717108077575753,Study B
12.767560308067777,Study B
4.064578020062801,Study B
23.25421300561229,Study B
1.3509816366822158,Study B
0.6206327496152999,Study B
809.6137114513773,Study B
1.042183378728537,Study B
2.679015029617109,Study B
3.314892047349498,Study B
7.863637806968991,Study B
15.771410686864153,Study B
4.189922721992555,Study B
95.11627981841067,Study B
1.60300055214378,Study B
9.851788017568655,Study B
38.830062057130704,Study B
3.137125584334322,Study B
1.374116464439883,Study B
25.881660768957516,Study B
1.52427039244494,Study B
5.6154086313871066,Study B
2.058725592112215,Study B
16.344731387836898,Study B
1.4074461229122188,Study B
3.569245362905922,Study B
5.342257575500099,Study B
0.937524955369781,Study B
67.81503454828852,Study B
283.64744328028326,Study B
0.8961011344747757,Study B
0.5961378462025861,Study B
4.443212858149482,Study B
28.42450712697835,Study B
271.635006216571,Study B
195.49465016791618,Study B
47.11592888592467,Study B
0.459129962081017,Study B
2.7452313726251303,Study B
54.685119095858695,Study B
0.294440326225392,Study B
704.9644693390858,Study B
6.429189215938841,Study B
4929.027919887259,Study B
379.8565754804756,Study B
113.94499985896672,Study B
0.0225639868828354,Study B
0.692850178384063,Study B
1.4461828399743855,Study B
7.406563602007774,Study B
3107.62008260441,Study B
6.955275108582697,Study B
0.9161823065307659,Study B
44.9020465392428,Study B
860.2874745626774,Study B
54.08236827749977,Study B
23.13769534094681,Study B
0.069465312821201,Study B
9.189952204579113,Study B
31.21489126532601,Study B
87.08778357880934,Study B
85.55023338066492,Study B
14.49213023645677,Study B
166.53236000485362,Study B
12.595563031303728,Study B
12.744459604539033,Study B
9.957599189582334,Study B
21.683383169884415,Study B
0.6305194634023403,Study B
3.203750578224264,Study B
3.6902875234479255,Study B
8.556880429960636,Study B
82.55603503522002,Study B
0.24820385571118903,Study B
95.69981565233213,Study B
7.878563589234202,Study B
16.813118141314582,Study B
9.598794205425294,Study B
5.5599301835010095,Study B
0.203075881945519,Study B
46.773029068232645,Study B
3.3065623673416242,Study B
27.225780574511635,Study B
20.283208032390625,Study B
0.24597883416820993,Study B
0.6773345935358981,Study B
0.9242160690823169,Study B
2.205060856291067,Study B
2.706485270957427,Study B
1.9601236058421025,Study B
18.53111703601559,Study B
0.853667026894958,Study B
1.2427078902241788,Study B
148.13551025625117,Study B
297.3103256085823,Study B
0.235356202153314,Study B
0.41569966535523506,Study B
45.32488152348314,Study B
98.40938352422286,Study B
48.14910247567296,Study B
3.7234888661958676,Study B
3.50250168676176,Study B
48.77451900765392,Study B
4.041645002184423,Study B
100.9918014942004,Study B
4.545138330284192,Study B
9.161101880673815,Study B
132.45635765017684,Study B
9.72002769854993,Study B
5.103450442284714,Study B
47.718223275030354,Study B
967.0741484731418,Study B
14.981474330589174,Study B
8.485569101148352,Study B
2.937474499207708,Study B
2549.649593425723,Study B
24.555974676066963,Study B
147.71884470494845,Study B
18.31684451662586,Study B
106.72131793806594,Study B
2.537688574717903,Study B
7.6416918067789625,Study B
2.8849930989799963,Study B
15.038059872524226,Study B
18.43801477373433,Study B
77.68150066715302,Study B
3.8296025623279335,Study B
1.8883562603864323,Study B
13.083094964231526,Study B
0.158317407096025,Study B
57.59994630961906,Study B
0.951467519658733,Study B
150.60518737468095,Study B
2.237550425745658,Study B
0.23310277643531002,Study B
0.1614946125252373,Study B
1783.257460865143,Study B
3.3139803239854024,Study B
1.6023292638448907,Study B
1.4100521542211109,Study B
11.305751860193626,Study B
6.524891636007427,Study B
8.10323808162554,Study B
451.6671806567717,Study B
92.45578479600263,Study B
8.70250019000045,Study B
0.30073441293721,Study B
12.4782157205764,Study B
20.350314783208724,Study B
1.7070329358329979,Study B
7.479397451381144,Study B
22.54342435001659,Study B
31.425211357849406,Study B
4.20895911172176,Study B
55.045077663670405,Study B
23.220809806611232,Study B
4378.347102078326,Study B
0.681960168057308,Study B
3.3036255125033107,Study B
8.016519193827781,Study B
6.738151608377139,Study B
0.768121176979489,Study B
6031.536637939951,Study B
747.0235013281817,Study B
494.31493082019824,Study B
559.7927177992381,Study B
0.959602161581345,Study B
2.848098983141663,Study B
863.6796298283327,Study B
1.7376476826724274,Study B
0.574379195141464,Study B
49.54563336400155,Study B
15.609849857429822,Study B
0.415092667162702,Study B
5.470238920558856,Study B
1.8074024924795176,Study B
2.2622557261749088,Study B
116.99389979167692,Study B
123.31468041585322,Study B
225.36036441336168,Study B
0.721120529468249,Study B
0.951713979235759,Study B
30.442365762794545,Study B
6.29946845843645,Study B
2.9150255558999083,Study B
94.3443034110035,Study B
0.0519624581694044,Study B
11.406624426518466,Study B
0.181989890727392,Study B
0.8799555352719726,Study B
19.281483369363716,Study B
2.0697265140885484,Study B
145.86762951389358,Study B
14.904365812030182,Study B
3.389583913202043,Study B
1.185354620846164,Study B
1.346099919647425,Study B
351.7458528660398,Study B
2.0591033703135038,Study B
95.07761561453796,Study B
37.18002430455729,Study B
106.01559503977278,Study B
4.861652472259403,Study B
2.9732484115479694,Study B
5.712972184842554,Study B
809.3673758478724,Study B
1.6572230108316972,Study B
99.65599698421367,Study B
14.422820258668406,Study B
2.535602879601936,Study B
39.27027449469547,Study B
0.5715870398634489,Study B
6.489173281124737,Study B
0.9515470730753341,Study B
205.76426856642783,Study B
17.60443854673425,Study B
163.8163906093326,Study B
81.77539018883553,Study B
0.17278109775850808,Study B
57.73362300243584,Study B
32.03665168048015,Study B
93.13368108055299,Study B
56.75805012908594,Study B
25.056731081828776,Study B
26.82121294820114,Study B
800.0603678384635,Study B
269.8901187987823,Study B
176.45580200613523,Study B
4.855736267577852,Study B
20.590819872572844,Study B
1.333706573573113,Study B
326.8870150471284,Study B
26.302820184717284,Study B
83.96108736875341,Study B
2.527997245071076,Study B
5136.915642675678,Study B
2.2171394991470574,Study B
11.214918605385243,Study B
12.618123146739677,Study B
30.325220724071386,Study B
