gene_symbol,GSM2388498,GSM2388499,GSM2388500,GSM2388501,GSM2388502,GSM2388503,GSM2388504,GSM2388505,GSM2388506,GSM2388507,GSM2388508,GSM2388509,GSM2388510
RP9P,0,0,1.59074,12.15692,3.45246,19.6408,18.49842,21.23863,0,0.16305,33.69065,0.12286,3.75117
C5orf51,0.14224,2.30841,1.47711,34.26042,26.29182,0.48496,23.37611,0.1026,1.22597,31.46925,64.99753,1.35148,51.07355
CATSPER2P1,0,0.11542,0,0.10047,0,0.48496,0,0.30781,0.87569,0.73374,0,1.84293,1.1542
GAGE1,0,0,0.34087,0,0,0,0,0.1026,0,0.16305,0,0.12286,0.5771
ARRDC5,0,0,0,0,0,0.12124,0,0,0.17514,0,4.13187,0,0.28855
LINC01531,0.56894,0.34626,0,0.10047,0,1.81859,0,0.1026,0,4.15785,0.15892,0.24572,2.01986
LOH12CR2,0.56894,0,0,0,0,0.48496,0,0.1026,0,0,1.90702,0,0
LOC344967,0,0,0,0,0,0.24248,0.09203,0.82082,0,0.24458,0,0.24572,0.5771
CYS1,0,0,0,0.20094,0,0,0.64422,0,21.19175,9.78319,0,1.10576,0
PLPP6,0.85342,7.84859,0.56812,15.07057,5.31148,11.76023,20.24703,0,0.17514,0.16305,61.66025,0.61431,4.90537
KLRC2,0,0,0,0.60282,0,0,0,5.1301,0,0.48916,0.31784,0,0
KLRC3,0,0,0,0.90423,0,0.12124,0,0.82082,0,1.2229,0,0,0
C16orf96,0,0,0,1.10517,0.79672,0,0,0,0,0.16305,0,1.72007,0.28855
GMNC,0,0,0.11362,0,0,0,0,0,0,0,1.90702,0,2.30841
LINC00487,0,0,0.11362,0.10047,0,0,0.09203,0,0,0,0,0,0
TTC23L,0,0.34626,0.11362,0,0.26557,0,0,0,0,0,0.31784,0,4.61682
CLEC6A,0,0,0,0,0,0.24248,0,0,0,0,0,0,0
RFPL3S,0,0,0,0,0,0,0,1.53903,0,0,0.79459,0.12286,0.28855
C22orf42,0,0,0,1.0047,0,0,0,0.1026,0,0.24458,0,0,0
NANOGNB,0,0,0,0,0,0,0,0.92342,0,0.16305,0,0,0
LRRC72,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF9B,0,0,0,1.90894,0,0,0,0,0,0,0,0.12286,0
KRTAP5-6,0,0,0,0,0,0,0,0,0,0,0.15892,0,0
FAM99B,0,0,0,0,0,0,0,0,0,0,0,6.1431,0
FAM99A,0.14224,11.42662,0,0,0.26557,0,0.46016,0,0,0,0,0.12286,0
KRTAP5-2,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP5-1,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB134,0,0,0,0,0,0,0,0,0,0.08153,0,0,0
DEFB135,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB136,0,0,0,0,0,0,0,0,0,0,0,0,0
C1RL-AS1,0.14224,3.23177,1.36349,0.50235,7.70164,6.54693,1.28845,2.66765,0,3.26106,1.27135,0.73717,61.17285
LOC100128770,0,0,0.11362,0,0.79672,0.12124,0.09203,0,0,0.48916,0.63567,0,0.28855
BHLHA9,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF316,2.27578,0.11542,34.76893,99.36527,36.91477,3.87966,200.5376,36.73155,0,15.40852,29.55878,32.80414,41.26282
SRRM2-AS1,0.14224,0,0.11362,0.10047,0.26557,0.36372,0.18406,1.33383,0.35028,1.38595,0,7.12599,2.01986
DAZ1,0,0,0,3.31552,0,0,0,0.1026,0,0,0,0,0
ONECUT3,0,0,0.4545,0.20094,0,0.36372,0.55219,0.30781,0,0.73374,0.15892,0.12286,2.59696
CEMP1,0,0,0,3.416,0,1.93983,22.73189,8.10556,0,0.57069,7.15132,16.09492,0
OLIG2,0,0,0,0,0,0,0,0,0,0,0,0,0
C21orf62,0,0,0,0.60282,0,0,0,0,0,0,0,0,0
RNPS1,0.42671,3.00093,0.34087,425.79374,30.80657,21.09567,20.70719,32.11445,31.34977,6.92976,13.82588,129.98795,19.33293
DAZ2,0,0,0,0.10047,0,0,0,0.30781,0,0,0,0,0
USP17L6P,0,0,0,0,0,0,0,0,0,0,0,0,0
NYNRIN,0,1.84673,0.22725,4.62164,0,8.00181,0.64422,8.20817,0.17514,52.58462,0.63567,173.23536,23.66119
DNAJC19,1.13789,0,0.22725,0.30141,0,0.36372,28.71397,51.71145,3.32763,5.70686,6.35673,18.67502,1.1542
DEFB109P1B,0,0,0,0,0,0,0,0,0,0,0,0,0
IFITM5,0,0.23084,0,8.8414,0,0,0,0,0,0.16305,0,0,0
SMIM21,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB109P1B,0,0,0,0,0,0,0,0,0,0,0,0,0
C18orf63,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFA1,0,0,0.22725,0.20094,0,0.48496,8.55897,0,0,0.16305,0,0,0.86565
DOK6,1.70683,0.80794,0,34.15995,0,34.67449,0.36813,5.64311,0,0,0,10.56613,25.3925
JPT2,1.28013,86.91156,1.59074,166.27858,59.48856,192.5283,97.73792,51.19844,9.28234,44.92112,15.09723,24.69525,31.45208
TMEM211,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB11,0,0,0,0,0,0.36372,0,0,0,0,0,0,0
SERPINB4,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB5,0,0,0,0,0,0,0,0,0,0,0,0,0
ZDHHC11B,0.28447,0,0,30.2416,10.35738,0,6.07411,3.79628,0,2.93496,55.62136,14.25199,2.01986
KRTAP19-8,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP20-3,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP20-4,0,0,0,0,0,0,0,0,0,0,0,0,0.86565
KRTAP22-2,0,0,0,0.10047,0,0,0,0,0,0,0,0,0
KRTAP27-1,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAP99,0,0,0.22725,0,0,0,0,0,0,0,0,0,0
GOLGA8O,0,0.34626,0,0,0,0.12124,0.18406,0,0,0,0,0,0.86565
TMEM191C,0,0.46168,0,1.30612,0,0.12124,0.09203,54.2765,0,5.05465,1.58918,2.33438,0.5771
LOC100996335,0,0.11542,0.11362,0,0,0,0,0.30781,0,0.08153,0,0.12286,0.28855
HERC2P9,0,1.38504,1.81798,6.93246,0,10.54784,28.89803,4.00148,0,4.97312,0.63567,40.053,29.14367
RNASE13,0,0,0,0,0,0,0,0.1026,0,0.08153,0.47675,0,0
GYG2P1,0.42671,1.73131,0.22725,0.10047,0,0.24248,0.2761,0.71821,0,1.14137,0.47675,1.10576,0.86565
HBA1,0,13.0425,0.22725,6.63105,2.92131,1103.88551,16.74981,3.69367,59.02164,0.08153,2.06594,2.82582,19.91003
HBM,0,0,0,0,0,9.94164,0.73626,0,0,0,0.15892,0,0
ELOA2,0,0,0,0,0,0.12124,0,0,0,0,0,0,0.28855
LINC02346,0,0,0,0.20094,0,0,0,0,0,0,0,0,0
ATP10A,0,1.50047,3.06785,0.50235,0.26557,2.18231,0,2.35985,0,20.70774,20.81828,0,7.79088
DUXAP8,0,0,0,0.80376,0,1.57611,0,0.51301,0,0.89679,0,0,1.1542
ANKUB1,2.27578,0.23084,0,0,0,0.12124,0.09203,0.2052,0,0.08153,0,0.61431,0.28855
TSSK2,0,0,0,0,0,0,0,0.61561,0,0.57069,0,0,0.5771
DAXX,5.1205,0.23084,0,1.80847,0,2.90975,0.18406,0.51301,0.52542,0.16305,3.33728,0.73717,0.86565
TAPBP,0,0,22.83842,6.1287,0.53115,88.50482,31.75102,1.84684,15.0619,0,46.4041,35.26138,18.46727
PSMB8-AS1,0.14224,0,0,10.04704,0,2.18231,0,30.16501,0.17514,0.65221,3.81404,1.10576,0
TAP2,16.21492,0.11542,0,0.60282,0,1.33363,0.64422,88.13519,0,0.08153,0.15892,0,0.28855
HLA-DQB1,0,0,0,0.50235,0,0,0.18406,0.82082,0,0,0,0,0
HLA-DRB1,0.14224,0,2.04523,27.5289,0,0,2.3008,0.82082,20.84147,50.3834,7.31024,0,0.28855
C6orf10,0,0,0,0,0,0,0,0,0,0,0,0,0
PPT2,0,0,0.11362,0,0,0,0.55219,0.1026,0,0.48916,0,0.36859,0.28855
TNXB,0.14224,0.11542,4.31771,2.31082,0,13.70006,0.18406,0,7.35581,20.70774,1.11243,10.3204,6.63668
PRR23A,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXL2NB,0.14224,0.46168,0.11362,1.40659,0.26557,0,0,0.2052,0.17514,0.81527,0,0.24572,0.5771
NELFE,1.42236,0,6.13569,5.82729,0,13.45758,5.24582,0.61561,0.87569,4.07633,21.77179,5.28306,1.1542
DAXX,4.83603,0.46168,0,0.30141,0,9.69916,0.2761,0.51301,0.70055,0.32611,1.11243,7.49458,2.30841
ZBTB22,0,0.23084,0,0,0,4.48586,0,0,0,0.24458,0,1.47434,0.5771
TAPBP,15.93045,13.0425,11.93052,9.74563,0,29.58243,18.77452,0.30781,0,18.26195,9.05834,12.16333,7.21378
RGL2,1.28013,0.23084,0,168.48893,0,7.39561,1.10438,0.82082,0.35028,25.51781,7.94591,7.37172,4.90537
PFDN6,5.26274,1.03878,0,3.21505,0,10.30536,2.3008,14.05649,0.35028,9.78319,5.87997,6.88027,0.5771
WDR46,4.97826,7.27148,0,1.10517,0,7.51685,0.2761,22.26465,0,22.50133,6.67456,6.63455,0.86565
B3GALT4,1.70683,0,0,0,0,0,0.09203,0,0,4.48396,1.11243,0.12286,0
VPS52,0.56894,0.34626,0,1.20565,0,1.69735,0.82829,4.7197,0,0,1.11243,5.28306,1.1542
RING1,14.22361,0,0.4545,0.80376,0,0.48496,0.36813,0,0.35028,6.7667,0,20.51795,0.86565
SLC39A7,1.70683,2.77009,2.72698,220.33168,0,15.15494,0.92032,5.33531,0,1.549,5.87997,31.82125,1.1542
RXRB,0,0,0,1.40659,0,6.54693,0.64422,0,0,0.08153,2.06594,24.20381,1.44276
COL11A2,0,0,0,11.95598,0,0.36372,0.09203,0.51301,0,0.40763,0,14.25199,0
HLA-DPA1,1.28013,3.57803,1.70436,0,0,3.51595,3.31315,10.56801,0.70055,6.19602,0,0,0.28855
HLA-DOA,0,0.11542,0,0.30141,0,1.21239,0,0,0,0.08153,0,0,1.73131
PSMB8-AS1,0.14224,0,0,8.64046,0,1.93983,0,26.77914,0,0.57069,3.33728,0.9829,0
TAP1,0.42671,1.50047,0,15.77386,0,3.63718,0.09203,11.08102,0,8.39723,4.92646,1.47434,0.86565
PSMB8,0,0,0,0.50235,0,4.12214,4.23347,29.13899,1.05083,2.52732,5.87997,0,0.28855
TAP2,25.46027,0.11542,0,0.90423,0,5.45578,0.92032,138.51281,0,2.93496,0.15892,0,0.5771
HLA-DQA1,0,0,0,0,0,0,0,0,0,0,0,0,0
HLA-DQB1,0,0,0,0.50235,0,0,0.18406,0.82082,0,0,0,0,0
HLA-DQA1,0,0,0.11362,17.07998,0,0.12124,0.18406,0,0,0,0,0,0
HLA-DRB1,0.14224,0,2.04523,27.5289,0,0,2.3008,0.82082,20.84147,50.3834,7.31024,0,0.28855
HLA-DRA,5.1205,104.57088,47.26757,0.10047,0,37.58424,0.09203,0,124.5234,0.08153,3.01945,0,7.21378
C6orf10,0,0,0,0.10047,0,0,0,0,0,0,0,0,0
NOTCH4,0.28447,0.46168,0.34087,5.52587,0,0.72744,0.73626,0.1026,0.87569,1.46748,4.29079,0.12286,0.28855
GPSM3,0.42671,0.5771,1.36349,0.50235,0,1.69735,0,7.69516,0.52542,0.32611,1.27135,3.19441,0.5771
PBX2,2.56025,0,1.93161,1.0047,0,6.42569,5.79801,15.28771,0,0,0,36.24428,1.44276
AGER,0,0,0.22725,0.30141,0,2.30355,2.85299,19.8022,0.35028,0.08153,0,4.05444,0.28855
AGPAT1,5.26274,0,0,7.43481,0,20.36823,7.82271,5.33531,2.62708,19.40332,0.15892,7.61744,3.17406
PPT2,0,0,0.11362,0,0,2.06107,0.73626,2.46245,8.05637,3.66869,0,13.02337,0.5771
PRRT1,0,0,0,0.60282,0,0.84868,0.18406,0.2052,1.22597,0,0,2.08865,0
HCP5,4.55156,0.11542,0,0.10047,0,2.06107,0.73626,2.66765,1.22597,1.14137,0.63567,0,0
CYP21A2,0.85342,0.23084,0,0,0,17.8222,3.86534,0.51301,0.35028,0,0,0,0.28855
C4A,213.92312,3.11635,0.4545,86.20364,0,15.76113,8.55897,243.16693,0.52542,55.43805,84.22663,20.64081,5.19392
STK19,0.56894,0,0.4545,0.40188,0,0.36372,2.11673,3.89888,0.35028,1.38595,3.01945,0.61431,0.28855
HCG27,1.13789,0,0,0,0,0.12124,0,1.43643,0,0.08153,0,0,0
DXO,0,0,0.56812,11.5541,0,1.33363,0,2.25725,0,2.52732,10.32968,1.84293,0.28855
SKIV2L,1.28013,0.23084,3.63597,0.50235,0,13.2151,12.42431,13.44087,0.17514,3.34259,42.9079,10.68899,3.46261
CCHCR1,0.71118,0,0,18.48656,0,0,2.66893,5.54051,0,0,0,0,0
NELFE,1.42236,0,6.13569,5.82729,0,13.45758,5.24582,0.61561,0.87569,4.07633,21.77179,5.28306,1.1542
ZBTB12,0,0,0,0,0,0,0.18406,0,0,0,0.15892,0,0
C2,426.13941,0,0.34087,0.70329,0,5.33454,27.33349,4.30929,22.41772,11.16914,28.44635,22.97519,2.30841
EHMT2,5.1205,0,0,5.72682,0,19.27708,1.10438,20.72562,0.17514,2.4458,2.70161,14.74343,1.44276
SLC44A4,0,0,0,0,0,0,0,0,0,1.71206,0,0.36859,0
FLOT1,1.13789,0,0,3.61694,0,4.12214,1.65657,12.31225,0,0,7.78699,1.96579,0.28855
C6orf48,7.53851,0,0,51.94322,0,22.55054,9.93945,69.76942,10.68344,7.25586,14.77939,39.93014,0.86565
HSPA1L,0.71118,0.11542,0,0,0,0.24248,0,0.51301,0,0.97832,2.54269,0,0.28855
COL6A6,3.5559,8.07943,4.09046,0.40188,0,0,4.14144,0,0,0.16305,0,0.36859,0.86565
CLIC1,18.06399,3.00093,0,57.87098,0,67.77287,0,7.28475,31.70005,70.76504,19.38802,15.60347,4.03972
DDAH2,16.9261,0,0,2.61223,0,20.85319,6.3502,22.16205,12.60997,2.36427,1.7481,1.10576,2.59696
MPIG6B,0,0,0,0.10047,0,0.12124,0.46016,0,0,0,0,0,0
LY6G6C,0,0,0,0,0,0,0,0,0,0,0,0,0
LY6G6D,0,0,0,0,0,0.36372,0,0,0,0,0,0,0
ABHD16A,1.99131,1.61589,0,0.30141,0,1.09116,0.55219,65.76793,0,0.24458,0,0,0.28855
LY6G5C,0,0,0,0,0,0,0.09203,2.15464,0,0,0,1.47434,0
CSNK2B,8.96088,0.46168,0,0.20094,0,0.6062,0.18406,83.41549,0.52542,0.16305,3.97295,0.49145,0.28855
GPANK1,0,0,0,12.45833,0,0,0,0,0,0.08153,3.97295,0,0.5771
APOM,37.55034,2.19299,0,0.10047,0,5.2133,12.24025,1.94944,101.40514,2.4458,30.98904,178.51842,0.86565
GNL1,0.56894,0,7.95368,22.70632,0,22.30807,21.25938,16.31373,13.13538,5.46228,0.63567,17.07781,17.89017
RAB12,2.70249,6.57896,0.11362,1.0047,39.83609,25.82401,1.01235,27.08695,0,4.07633,0.47675,59.71091,9.23364
LRRC30,0,0,0,0,0,0,0,0,0,0,0,0,0
PRRC2A,2.84472,0.11542,0.34087,6.73152,0,1.09116,2.66893,30.67802,1.22597,0.48916,6.03889,12.04047,0.86565
AIF1,20.33977,2.19299,0.34087,0.50235,0,6.91065,5.42988,1.02602,0.35028,2.03816,2.22485,3.68586,0.28855
NCR3,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM200C,0,0.5771,0,0.60282,0,0,0,0,0,0.89679,0,0,0
LST1,0,0,0,0,0,1.33363,1.84064,0,0.17514,3.91327,0,0,0
HLA-C,0,0,0.34087,0.30141,0,56.01264,0,0.30781,0,1.95664,60.70674,24.57239,11.54205
LTB,0.56894,0.11542,0,0,0,0.84868,2.94502,0,0,0,0,0.12286,0
TNF,0,0,0,0,0,0,0,0,0,0,0,0,0
NFKBIL1,4.12485,0,0,10.85081,0,3.63718,4.69363,0.2052,1.40111,1.14137,0.31784,2.94869,0.5771
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1G2,0,0,0,0.80376,0,0.12124,0.2761,0,0,0.40763,0,0.12286,0
MCCD1,0,0,0,0,0,0.72744,0,0.1026,0,0,0,0.24572,0
PPIAP30,0,0,0,0,0,0,0,0,0,0,0.15892,0,0
MICB,0.42671,0.11542,0,0,0,0.24248,0.09203,0.1026,0,0,0,0,0
HLA-B,158.3088,2.88551,8.40817,0.10047,0,0.36372,43.25501,20.62302,103.85707,47.85608,0,0.73717,1.44276
HLA-C,0,0,0.34087,0.20094,0,47.64712,0,0,0,1.63053,52.76083,24.69525,2.59696
POU5F1,0.14224,0,0,0,0,0,0,0.2052,0,0.65221,0.47675,0,0
TCF19,0.28447,0,0,0,0,1.93983,0,0,0,0,0,0.12286,0.28855
CCHCR1,2.84472,0,0,0,0,24.36914,0.18406,1.74424,0,0.08153,6.03889,1.10576,4.03972
PSORS1C1,0,0,0,0,0,0,0,0,0,0.48916,0,0,0
PSORS1C2,0,0,0,0,0,0.24248,0,0,0,0,0,0,0
CDSN,0,0,0,0,0,0,0,0,0,0.24458,0,0,0
C6orf15,0,0,0,0,0,0,0,0,0,0.08153,0,0,0
SFTA2,0,0,0,0.10047,0,0,0,0,0,1.05985,0,0,0
GABBR1,0,0,0,0.20094,0,0.12124,0,0.41041,0.35028,13.69646,0.95351,0,0.28855
OR2H2,0,0,0,0,0,0,0,0.1026,0,0,0,0,0
UBD,0.14224,0,0,0,0,98.5677,4.78566,55.40512,0,67.50398,8.7405,1.84293,6.05957
MAS1L,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2H1,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11A1,0,0,0,0,0,0,0,0,0,0.08153,0,0,0.28855
OR10C1,0,0,0,0,0,0,0,0,0,0,0,0,0
VARS2,10.38324,0,0,0,0,16.60981,0.55219,9.7472,0.52542,10.7615,8.58158,0.73717,2.30841
IER3,0,0,0,0,0,0,0,0.2052,0,20.46316,47.35761,0,0
FLOT1,1.13789,0,0,3.61694,0,4.12214,1.65657,12.31225,0,0,7.78699,1.96579,0.28855
MDC1,0,0,0.11362,0.40188,0,7.15313,0.36813,10.77322,1.05083,0.73374,0,6.51168,0
TXNRD3NB,0,0,0,0,0,0,0,0,0,0,0,0.12286,0
NRM,0,0,0,23.00773,0,2.66727,0,0.1026,0,0.08153,0,0.9829,0.28855
PPP1R18,0,0,0.34087,1.40659,0,1.09116,0,0.2052,0.35028,0.08153,0,1.84293,0
DHX16,0.42671,0,0.22725,1.60753,0,0.84868,0.2761,2.87286,0,0.65221,0.79459,2.21152,0.86565
C6orf136,0,0,0,0.10047,0,1.21239,0,6.25873,1.05083,0,0.15892,0.73717,0.86565
ATAT1,0,0,0,0.80376,0,0.72744,0,6.66914,0,0,0.47675,0.12286,0.28855
PPP1R10,0.99565,0.23084,8.18093,9.54469,11.95083,11.76023,4.78566,3.59107,6.48012,0.32611,15.41506,15.35774,23.37264
ABCF1,0.56894,0.11542,6.70381,0.20094,0,9.45668,0.18406,3.69367,0,3.66869,0.15892,13.39195,2.30841
PRR3,0,0,2.49973,0.70329,0,5.94073,0.09203,9.9524,0.17514,0.08153,0.15892,16.70923,2.30841
GNL1,0.42671,0,4.54496,7.73622,0,11.63899,8.9271,5.84832,3.67791,0.08153,0.15892,13.14623,1.44276
HLA-E,41.10624,10.7341,32.61008,0.50235,0,47.64712,2.48486,58.07278,0.35028,40.35564,40.84197,30.10118,23.08409
TRIM39,0,0.11542,2.15886,0.20094,0,0.12124,0.18406,0.30781,2.10166,0.32611,0.31784,0,0.86565
RNF39,0,0,0.11362,0,0,0,0,0,0,0,0,0,0
PPP1R11,0,0,0,0,0,0,0.36813,0,0,0.16305,0,0,0
ZNRD1,0,0,0,0,0,0,0,0,0,0,1.11243,0,0
HLA-A,0,1.1542,0,15.77386,0,111.41909,0.64422,0.51301,118.5687,289.41922,0.47675,0.24572,43.28267
HCG9,0,0,0,0,0,0.12124,0.2761,0,0,0.16305,0,0.24572,0
HLA-A,0,1.1542,0.4545,0,0,10.54784,0.18406,0.2052,0.17514,9.94624,0.47675,0.36859,17.60162
HLA-G,0,0,0,0,0,0,0,0.1026,0,0,0,0,0
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0
HLA-F,0,0.34626,0.68174,0,0,0.48496,0.18406,53.66089,11.90941,2.20122,5.08538,0,0
ZFP57,0,0,0,0,0,0,0,0,0,0,0,0,0
GABBR1,0,0,0,0.10047,0,0.12124,0,0.30781,0.35028,11.41372,0,0,0.28855
OR2H2,0,0,0,0,0,0,0,0,0,0,0,0,0
UBD,0,0,0,0,0,0,0,13.95388,14.88676,24.45796,13.50804,0,0
MAS1L,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2H1,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11A1,0,0,0,0,0,0,0,0,0,0.08153,0,0,0.28855
OR2J3,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2B3,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2W1,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD2,34.70561,58.2873,6.59019,8.03764,0,5.69826,5.61395,7.79776,13.31052,42.96449,5.08538,36.24428,16.73597
CFAP44,0,0,1.36349,0,0.26557,0,18.40639,0,1.40111,7.74502,5.2443,0,9.81074
CD200R1L,0,0,0,0,0,0,0,0,0,0,0,0,0.28855
LNP1,0,0,0.11362,1.30612,0,0.24248,0,2.97546,0,2.20122,15.09723,0,1.44276
OR5K3,0,0,0,0,0,0,0,0,0,0,0,0,0
VGLL3,3.27143,1.84673,8.29455,2.7127,11.1541,1.33363,0.09203,3.18066,1.05083,89.02698,3.17836,0.12286,20.48713
PRSS50,0,0,0,0,0,0,0.2761,0,2.10166,0,0.31784,0.61431,0.28855
KRBOX1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM71,0,0,0,0,0,0,0.18406,6.36133,0.17514,0.16305,0.79459,103.32691,21.64134
ZCWPW2,0,0,0,2.21035,0,0,0.36813,1.74424,0.17514,2.7719,1.90702,0,0
ANKRD28,58.60128,31.85603,68.06076,134.9318,0,0,15.5534,7.69516,0,41.08938,32.4193,16.4635,10.38784
COLQ,0,0.80794,0,6.63105,0,0,0.09203,15.39031,0,12.14745,1.11243,38.70152,4.90537
METTL6,3.84038,6.11728,0.22725,28.83502,0.26557,0.72744,0.92032,15.39031,23.64368,4.97312,1.11243,13.51482,5.77102
THUMPD3-AS1,4.97826,0.69252,0,2.51176,0,0.84868,1.56454,32.52486,4.37846,23.9688,11.28319,30.96121,26.25816
XKR4,0,0.34626,0,0,2.65574,0,0.18406,0.30781,0.52542,0.97832,0.79459,0.12286,1.73131
RNVU1-7,3.84038,3.57803,94.08065,0,1.32787,0.96992,0,0,0,0,0,0,55.11327
SNORA57,0,6.46354,14.203,0,15.40329,0,0,0,0,0.32611,0,0,2.59696
SNORD58A,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-11,0,0,0,0,0,0,0,0,0,0.16305,0,0,0
SNORD24,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA2A,0.71118,2.07757,0,0,0,0,0,0,0,0.08153,0,0,0.28855
SNORD45C,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-14,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA69,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1,0,0.80794,0.56812,0,0,0.12124,0.09203,0,0,0.16305,0,0,0
SNORD60,0,0,0,0,0,0.12124,0.09203,0.1026,0,1.05985,0.31784,1.96579,0.28855
SNORA80B,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA22,3.27143,19.39063,0.34087,0,12.48197,0,0,0.1026,0,0,0,0,1.1542
SNORA70G,0,0,0,0,0,0,0,0,0,0.16305,0,0,0.28855
RNU1-1,19.34411,234.64966,265.99371,0,1.32787,0.84868,0,0.61561,0,1.05985,0,0,53.38196
SNORD116-17,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD21,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-18,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA56,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-9,0,0,0,0,0,0,0,0,0,0.08153,0,0,0
RNVU1-18,19.34411,234.64966,265.99371,0,1.32787,0.84868,0,0.61561,0,1.05985,0,0,53.38196
SNORD101,0,0,0,0,0,0,0,0,0,0,0,0,0.28855
SNORA30,0,0,0,0,0,0,0,0,0,0,0.15892,0,0
SNORA6,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD37,0,0,0,0,0,0,0,0,0,0,0.15892,0,0
SNORA32,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA10,0,0,0.11362,0,3.18689,0,0,0,0,0,0,0,0
SNORA1,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA5A,0,0,2.3861,0,0,0,0.09203,0.1026,0,0,0.15892,0,0.5771
SNORA70F,0,0,0,0,0,0.12124,0,0,0,0,0,0,0
SNORA75,0,0,0,0,0,0,0.36813,0,0,0.57069,0,0,0
SNORA29,0,0.11542,0,0,0,0,0,0,0,0,0,0,0
SNORA70B,0,0,0,0,0,0,0,0,0,0,0,0.12286,0
SNORD15A,0.14224,1.84673,0,0,0,0,0,0.2052,0,0,0,0,0
SNORA36A,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA50A,0.14224,0,0,0,0,0,0,0.1026,0,0,0,0.12286,0.28855
SNORD61,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD63,0,0.11542,0,0.40188,0,0,0,0,0,0.08153,0.15892,0.24572,0
SNORD116-2,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-2,19.34411,234.64966,265.99371,0,1.32787,0.84868,0,0.61561,0,1.05985,0,0,53.38196
SNORA54,0,1.96215,0,0,0.53115,0,0,0,0,0.08153,0,0,0
SNORD116-3,0,0,0,0,0,0,0,0,0,0.08153,0,0,0
SNORA36C,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD59A,0,0,0,0,0,0,0,0,0,0.73374,0.15892,0,0.5771
SNORD51,0,0,0,0,0,0,0.64422,0,0,0,0.63567,0,0
SNORA27,0,0,0,0,0,0,0,0,0,0,0,0,0.28855
SNORD116-1,0,0,0,0,0,0,0,0,0,0.08153,0,0,0.28855
SNORA72,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA7B,0,0,1.70436,0,0,0,0,0,0,0,0,0,0.5771
SNORD116-8,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA25,0,0.34626,0,0,0,0,0,0,0,0.08153,0,0,0
SNORD14D,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-7,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-13,0,0,0,0,0,0,0,0,0,0.32611,0,0,0.28855
SNORA18,1.42236,0.34626,1.24986,0,0,0,0,0,0,0,0,0,0
SNORA70,0.56894,1.61589,0,0,0,0,0,0,0,1.63053,0,0,0
SNORA68,0,0,0,0,1.59344,0,0,0,0,0,0,0,0
SNORA15,0,0,0,0,0,0.12124,0,0,0.17514,0,0,0,0
SNORD116-15,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA14B,0,0.46168,0,0,1.32787,0,0,0,0,0,0,0,0
SNORD116-5,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-12,0,0,0,0,0,0,0,0,0,0.32611,0,0,0.28855
RNVU1-15,0,0,0,0,0,0,0,0,0,0,0,0,0
